case_id,model,arm,date_filed,court_level,judge,web,outcome_score,reasoning_score,combined,declined,disposition_actual,disposition_claimed,justification,parse_error,error,in_tokens,out_tokens,latency_s,ts
cl_2026_delch_gregory_j_mccray_v_fdh_holdings_llc_fdh_infras,anthropic/claude-fable-5,post_cutoff,2026-08-03,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, citing lack of knowledge of the opinion.",,,12337,92,4.11,2026-08-07T10:33:20
cl_2026_ca8_united_healthcare_services_inc_v_amerisourcebe,anthropic/claude-fable-5,post_cutoff,2026-07-31,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, providing no outcome or reasoning.",,,14071,92,3.55,2026-08-07T10:33:21
cl_2026_dcd_in_re_non_party_deposition_subpoena,anthropic/claude-fable-5,post_cutoff,2026-07-31,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate declined to answer, providing no outcome or reasoning.",,,6666,85,3.29,2026-08-07T10:33:22
cl_2026_ca9_united_states_v_ridley_thomas,anthropic/claude-fable-5,post_cutoff,2026-08-03,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to state the outcome or reasoning, answering UNKNOWN.",,,19782,98,3.57,2026-08-07T10:33:22
cl_2026_ca10_scottsdale_capital_advisors_v_ussec,anthropic/claude-fable-5,post_cutoff,2026-07-31,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the opinion and refusing to guess at disposition or reasoning.",,,15454,112,3.79,2026-08-07T10:33:23
cl_2026_ncbizct_gaston_cap_llc_v_kellar,anthropic/claude-fable-5,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, providing no outcome or reasoning.",,,16246,91,3.89,2026-08-07T10:33:24
cl_2026_illappct_marchi_v_centrust_bank,anthropic/claude-fable-5,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate expressly declined to answer, providing no outcome or reasoning.",,,15610,90,3.64,2026-08-07T10:33:25
cl_2026_ca4_vapor_technology_association_v_mckinley_wooten,anthropic/claude-fable-5,post_cutoff,2026-07-30,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate expressly declined to state the disposition or reasoning, citing knowledge cutoff, and refused to guess.",,,52467,105,4.0,2026-08-07T10:33:26
cl_2026_ncbizct_blue_v_efincia_constr_llc,anthropic/claude-fable-5,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, citing lack of knowledge of the case.",,,13598,92,3.71,2026-08-07T10:33:26
cl_2026_ariz_doe_v_the_corporation,anthropic/claude-fable-5,post_cutoff,2026-07-30,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, stating it lacks knowledge of the case.",,,21026,94,6.26,2026-08-07T10:33:26
cl_2026_ca9_pover_v_the_capital_group_companies_inc,anthropic/claude-fable-5,post_cutoff,2026-07-30,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, citing knowledge cutoff.",,,23378,91,3.93,2026-08-07T10:33:27
cl_2026_delch_in_re_cellular_telephone_coordinated_partnersh,anthropic/claude-fable-5,post_cutoff,2026-07-31,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate expressly declined to answer, stating it lacks knowledge of the opinion, and offered no disposition or rationale for the actual case (which denied AT&T's motion to dismiss the New Expense Claims).",,,33435,134,4.26,2026-08-07T10:33:28
cl_2026_dcd_koneru_v_securities_and_exchange_commission,anthropic/claude-fable-5,post_cutoff,2026-07-29,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate explicitly declined to answer, stating no knowledge of the case.",,,7904,91,3.43,2026-08-07T10:33:28
cl_2026_delch_ashok_mayya_v_edward_lee,anthropic/claude-fable-5,post_cutoff,2026-07-27,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the case.",,,21335,91,3.84,2026-08-07T10:33:30
cl_2026_delch_samvit_ramadurgam_v_destiny_xyz_inc,anthropic/claude-fable-5,post_cutoff,2026-07-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,judgment,none,"The candidate declined to answer, citing knowledge cutoff, and provided no outcome or reasoning.",,,56157,97,4.06,2026-08-07T10:33:30
cl_2026_kanctapp_in_re_max_hacker_family_trust,anthropic/claude-fable-5,post_cutoff,2026-07-24,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate explicitly declined to answer, stating it had no knowledge of the opinion.",,,27623,94,4.68,2026-08-07T10:33:31
cl_2026_ca2_united_states_v_greebel,anthropic/claude-fable-5,post_cutoff,2026-07-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate explicitly declined to answer, stating it lacks knowledge of the decision.",,,11844,94,3.79,2026-08-07T10:33:31
cl_2026_ca3_in_re_avandia_marketing_v,anthropic/claude-fable-5,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,vacated,none,"The candidate explicitly declined to answer, citing knowledge cutoff.",,,37213,90,3.84,2026-08-07T10:33:32
cl_2026_ncbizct_highlights_healthcare_llc_v_abell,anthropic/claude-fable-5,post_cutoff,2026-07-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, stating no knowledge of the case.",,,63951,90,5.1,2026-08-07T10:33:33
cl_2026_cadc_fairholme_funds_inc_v_fhfa,anthropic/claude-fable-5,post_cutoff,2026-07-24,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, stating the decision is beyond its knowledge cutoff and refusing to guess at the disposition.",,,27575,111,4.06,2026-08-07T10:33:34
cl_2026_cadc_thrivent_financial_for_lutherans_v_sec,anthropic/claude-fable-5,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the case.",,,14811,93,3.6,2026-08-07T10:33:34
cl_2026_md_nathanson_v_tortoise_capital_advisors,anthropic/claude-fable-5,post_cutoff,2026-07-14,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, stating no knowledge of the case.",,,19776,91,3.6,2026-08-07T10:33:35
cl_2026_ca4_in_re_the_boeing_company,anthropic/claude-fable-5,post_cutoff,2026-07-20,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate declined to answer, stating no knowledge of the case.",,,31739,86,3.77,2026-08-07T10:33:35
cl_2026_delch_calm_v_taylor,anthropic/claude-fable-5,post_cutoff,2026-07-17,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate expressly declined to answer, stating it had no knowledge of the opinion.",,,71409,91,4.39,2026-08-07T10:33:36
cl_2026_ca2_hayden_v_koons,anthropic/claude-fable-5,post_cutoff,2026-07-21,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to state the outcome or reasoning, only offering background speculation.",,,14438,96,3.43,2026-08-07T10:33:36
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv_11394608,anthropic/claude-fable-5,post_cutoff,2026-07-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the 2026 decision.",,,20825,98,3.63,2026-08-07T10:33:38
cl_2026_ca11_luis_manuel_rodriguez_v_imperial_brands_plc,anthropic/claude-fable-5,post_cutoff,2026-07-23,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to state the outcome or reasoning, saying the opinion postdates its knowledge; the court in fact affirmed dismissal for lack of personal jurisdiction under a Fifth Amendment reasonableness analysis per Fuld.",,,23131,152,3.93,2026-08-07T10:33:38
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,anthropic/claude-fable-5,post_cutoff,2026-07-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined, stating UNKNOWN and that the decision post-dates its knowledge, offering no disposition or rationale for the 2026 opinion.",,,20820,120,4.46,2026-08-07T10:33:39
cl_2015_ca9_northstar_financial_advisors_v._sch,anthropic/claude-opus-4,pre_cutoff,2015-04-28,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,47676,97,4.86,2026-08-07T10:33:39
cl_2017_iowa_amended_september_5_2017_state_of_i,anthropic/claude-opus-4,pre_cutoff,2017-06-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacks knowledge of the case.",,,47125,89,4.03,2026-08-07T10:33:40
cl_2017_pa_villani_v._seibert_appeal_of_seiber,anthropic/claude-opus-4,pre_cutoff,2017-04-26,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate explicitly declined to answer, stating it had no knowledge of the case.",,,20655,92,3.86,2026-08-07T10:33:40
cl_2014_ca9_john_loos_v._immersion_corporation,anthropic/claude-opus-4,pre_cutoff,2014-09-11,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,12933,90,3.59,2026-08-07T10:33:41
cl_2015_ca9_steve_harris_v._amgen_inc.,anthropic/claude-opus-4,pre_cutoff,2015-05-26,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,39076,89,3.95,2026-08-07T10:33:42
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,anthropic/claude-opus-4,pre_cutoff,2018-02-23,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,The candidate declined to answer.,,,12334,75,3.23,2026-08-07T10:33:43
cl_2018_ca9_united_states_v._jonathan_turner,anthropic/claude-opus-4,pre_cutoff,2018-07-27,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to describe the case.",,,27495,97,3.86,2026-08-07T10:33:43
cl_2018_ca9_ussec_v._e._andrew_schooler,anthropic/claude-opus-4,pre_cutoff,2018-09-26,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,9837,89,3.48,2026-08-07T10:33:44
cl_2018_illappct_vt_investment_corp._v._west_columbi,anthropic/claude-opus-4,pre_cutoff,2018-08-24,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,The candidate declined to answer.,,,14375,75,4.04,2026-08-07T10:33:44
cl_2019_ca9_ussec_v._hui_feng,anthropic/claude-opus-4,pre_cutoff,2019-08-23,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN', declining to describe the case.",,,18639,90,4.05,2026-08-07T10:33:45
cl_2019_ca3_jennifer_sweda_v._university_of_pen,anthropic/claude-opus-4,pre_cutoff,2019-05-02,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, providing no outcome or reasoning.",,,36496,87,3.73,2026-08-07T10:33:46
cl_2019_ca9_alexander_acosta_v._city_national_c,anthropic/claude-opus-4,pre_cutoff,2019-04-23,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, stating it did not know the outcome or reasoning.",,,13515,95,3.54,2026-08-07T10:33:46
cl_2015_ca5_state_of_texas_v._usa,anthropic/claude-opus-4,pre_cutoff,2015-11-25,circuit,anthropic/claude-opus-5,0,1.0,0.9,0.95,0,affirmed,affirmed,"The candidate correctly states the Fifth Circuit affirmed the preliminary injunction with Texas prevailing, and accurately identifies the driver's-license standing theory, the procedural notice-and-comment APA holding, and that DAPA went beyond nonenforcement by conferring lawful presence and work authorization. It slightly understates the court's separate alternative holding that DAPA was substan",,,121323,238,6.81,2026-08-07T10:33:49
cl_2019_calctapp_j.b.b._investment_partners_v._fair,anthropic/claude-opus-4,pre_cutoff,2019-07-02,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer, stating only 'UNKNOWN', which constitutes a declination.",,,25535,98,3.96,2026-08-07T10:33:49
cl_2014_ca2_city_of_pontiac_v._ubs_ag,anthropic/claude-opus-4,pre_cutoff,2014-05-06,circuit,anthropic/claude-opus-5,0,1.0,0.0,0.5,0,affirmed,affirmed,"The candidate correctly identifies affirmance with UBS prevailing, but the stated rationale is fabricated: the court relied on Morrison's bar on extraterritorial application (rejecting the cross-listing 'listing theory' and buy-order theory), plus failure to plead actionable misstatements (puffery) and scienter — not on aftermarket-purchase standing or NECA-IBEW tracing.",,,24646,201,5.04,2026-08-07T10:33:49
cl_2019_dcd_taylor_v._federal_aviation_administ,anthropic/claude-opus-4,pre_cutoff,2019-08-09,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,14461,98,3.4,2026-08-07T10:33:50
cl_2020_ca11_united_states_v._gerti_muho,anthropic/claude-opus-4,pre_cutoff,2020-10-22,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer ('UNKNOWN'), declining to describe the outcome or reasoning.",,,16511,101,3.58,2026-08-07T10:33:52
cl_2020_ca2_gonnella_v._securities_and_exchange,anthropic/claude-opus-4,pre_cutoff,2020-04-02,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,16191,90,3.44,2026-08-07T10:33:53
cl_2020_ca2_abm_indus._groups_llc_v._intl_union,anthropic/claude-opus-4,pre_cutoff,2020-07-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,The candidate declined to answer.,,,7566,75,4.2,2026-08-07T10:33:54
cl_2019_dcd_state_of_new_york_v._united_states_,anthropic/claude-opus-4,pre_cutoff,2019-03-28,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it did not know the case.",,,33550,82,5.01,2026-08-07T10:33:54
cl_2014_ca2_sec_v._contorinis,anthropic/claude-opus-4,pre_cutoff,2014-02-18,circuit,anthropic/claude-opus-5,0,0.25,0.25,0.25,0,affirmed,mixed,"The candidate describes the earlier criminal forfeiture appeal, not this civil enforcement appeal; the Second Circuit here affirmed the district court's full $7.26 million disgorgement order, prejudgment interest, and injunction, expressly rejecting the argument that disgorgement is limited to personal gain and distinguishing criminal forfeiture.",,,19547,673,10.49,2026-08-07T10:33:54
cl_2020_ca2_xy_planning_network_llc_v._sec,anthropic/claude-opus-4,pre_cutoff,2020-06-26,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,20357,87,3.96,2026-08-07T10:33:56
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,anthropic/claude-opus-4,pre_cutoff,2020-06-18,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,21012,89,3.45,2026-08-07T10:33:57
cl_2020_ca3_united_states_v._steven_fishoff,anthropic/claude-opus-4,pre_cutoff,2020-01-30,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,12790,98,3.38,2026-08-07T10:33:58
cl_2020_ca3_jeffrey_norman_v._david_elkin,anthropic/claude-opus-4,pre_cutoff,2020-05-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, providing no outcome or reasoning.",,,19488,87,4.76,2026-08-07T10:33:58
cl_2020_ca2_united_states_v._kosinski,anthropic/claude-opus-4,pre_cutoff,2020-09-22,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,24959,90,3.88,2026-08-07T10:33:58
cl_2018_cadc_phh_corporation_v._cfpb,anthropic/claude-opus-4,pre_cutoff,2018-01-31,circuit,anthropic/claude-opus-5,0,0.75,0.85,0.8,0,mixed,reversed,"The candidate correctly identifies that the en banc court upheld the CFPB's single-Director structure and that PHH lost the Article II challenge, but mischaracterizes the disposition: the en banc court vacated the panel opinion, reinstated the panel's statutory (RESPA) holdings favorable to PHH, and granted the petition in part while remanding to the agency — so PHH partly prevailed. The reasoning",,,169120,637,12.7,2026-08-07T10:33:59
cl_2019_cadc_the_robare_group_ltd._v._sec,anthropic/claude-opus-4,pre_cutoff,2019-04-30,circuit,anthropic/claude-opus-5,0,0.5,0.0,0.25,0,mixed,vacated,"The court denied the petition as to the Section 206(2) negligence violations (SEC prevailed there) and granted it only as to the willful Section 207 violations, vacating sanctions and remanding — so petitioners only partly prevailed. The candidate's rationale (APA fair-notice/inadequate notice of disclosure obligations) is fabricated; the court actually held negligence cannot constitute willfulnes",,,13514,215,4.98,2026-08-07T10:34:01
cl_2020_dcd_ghadami_v._united_states_department,anthropic/claude-opus-4,pre_cutoff,2020-03-19,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate provided no answer, stating UNKNOWN, so it declined to describe the outcome or reasoning.",,,18051,103,4.07,2026-08-07T10:34:02
cl_2020_dcd_district_of_columbia_v._u.s._depart,anthropic/claude-opus-4,pre_cutoff,2020-03-13,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer, declining to describe the outcome or reasoning.",,,72359,90,4.61,2026-08-07T10:34:03
cl_2020_dcd_broidy_capital_management_llc_v._mu,anthropic/claude-opus-4,pre_cutoff,2020-03-31,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,35365,97,5.03,2026-08-07T10:34:03
cl_2020_ca9_tamara_moore_v._mars_petcare_us_inc,anthropic/claude-opus-4,pre_cutoff,2020-07-28,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,23541,89,3.98,2026-08-07T10:34:03
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,anthropic/claude-opus-4,pre_cutoff,2020-03-30,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the case.",,,16437,94,3.83,2026-08-07T10:34:05
cl_2020_dcd_united_states_v._harmon,anthropic/claude-opus-4,pre_cutoff,2020-12-24,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate provided no answer, declining to describe the outcome or reasoning; the court denied the motion to reconsider.",,,25157,101,3.81,2026-08-07T10:34:06
cl_2020_ca9_dimitri_shivkov_v._artex_risk_solut,anthropic/claude-opus-4,pre_cutoff,2020-09-09,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,25743,90,4.48,2026-08-07T10:34:07
cl_2021_ca2_donna_browe_v._ctc_corp.,anthropic/claude-opus-4,pre_cutoff,2021-09-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer (""UNKNOWN""), declining to describe the outcome or reasoning.",,,36272,102,3.8,2026-08-07T10:34:07
cl_2020_dcd_pca_integrity_associates_llp_v._nco,anthropic/claude-opus-4,pre_cutoff,2020-02-11,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,granted,none,"The candidate provided no answer, effectively declining to describe the outcome or reasoning.",,,63937,94,4.27,2026-08-07T10:34:07
cl_2021_ca2_united_states_v._reichberg,anthropic/claude-opus-4,pre_cutoff,2021-07-15,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered 'UNKNOWN', declining to describe the outcome or reasoning.",,,18511,97,3.88,2026-08-07T10:34:09
cl_2019_cadc_donald_trump_v._mazars_usa_llp,anthropic/claude-opus-4,pre_cutoff,2019-10-11,circuit,anthropic/claude-opus-5,0,0.75,0.8,0.775,0,affirmed,affirmed,"The candidate correctly identifies that the D.C. Circuit affirmed in favor of the House Oversight Committee, though it mischaracterizes the posture (the district court granted summary judgment for the Committee in Trump's suit for declaratory/injunctive relief, not a denial of a motion to quash). The reasoning correctly captures the core holding — valid legislative purpose, broad investigative pow",,,92805,786,13.44,2026-08-07T10:34:10
cl_2021_ca2_set_capital_llc_v._credit_suisse_gr,anthropic/claude-opus-4,pre_cutoff,2021-04-27,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,27252,89,4.08,2026-08-07T10:34:11
cl_2021_delch_john_joseph_smith_iv_v._thomas_m._s,anthropic/claude-opus-4,pre_cutoff,2021-04-23,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate provided no answer ('UNKNOWN'), effectively declining to respond.",,,29651,94,4.17,2026-08-07T10:34:11
cl_2021_ca2_people_of_the_state_of_new_york_v._,anthropic/claude-opus-4,pre_cutoff,2021-03-10,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the case.",,,90566,93,4.48,2026-08-07T10:34:11
cl_2021_ca9_state_of_rhode_island_v._alphabet_i,anthropic/claude-opus-4,pre_cutoff,2021-06-16,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, providing no outcome or reasoning.",,,24607,87,5.48,2026-08-07T10:34:12
cl_2021_ca9_united_states_v._benjamin_koziol,anthropic/claude-opus-4,pre_cutoff,2021-04-13,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,33042,89,3.64,2026-08-07T10:34:12
cl_2021_delch_lone_pine_resources_lp_v._william_s,anthropic/claude-opus-4,pre_cutoff,2021-06-07,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,29362,89,3.61,2026-08-07T10:34:14
cl_2021_ohioctapp_vesper_v._otterbein_lebanon,anthropic/claude-opus-4,pre_cutoff,2021-12-27,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate answered ""UNKNOWN,"" declining to describe the outcome or reasoning.",,,12074,99,3.58,2026-08-07T10:34:15
cl_2022_ca2_cantero_v._bank_of_am._n.a.,anthropic/claude-opus-4,pre_cutoff,2022-09-15,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate expressly declined to answer, stating it lacked knowledge of the case.",,,35597,92,3.58,2026-08-07T10:34:16
cl_2021_txctapp14_booster_fuels_inc._v._fuel_husky_ll,anthropic/claude-opus-4,pre_cutoff,2021-11-04,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate declined to answer, providing no disposition or reasoning.",,,12062,88,4.66,2026-08-07T10:34:16
cl_2022_ca2_exxon_mobil_v._healey,anthropic/claude-opus-4,pre_cutoff,2022-03-15,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,24159,89,4.18,2026-08-07T10:34:17
cl_2021_ncbizct_aym_techs._llc_v._scopia_cap._mgmt.,anthropic/claude-opus-4,pre_cutoff,2021-03-31,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to describe the outcome or reasoning.",,,23847,97,6.38,2026-08-07T10:34:17
cl_2022_ca7_andrew_albert_v._oshkosh_corporatio,anthropic/claude-opus-4,pre_cutoff,2022-08-29,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,"The candidate provided no answer ('UNKNOWN'), declining to describe the outcome or reasoning.",,,19992,101,3.78,2026-08-07T10:34:18
cl_2022_ca7_diane_burke_v._the_boeing_company,anthropic/claude-opus-4,pre_cutoff,2022-08-01,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,affirmed,none,The candidate declined to answer.,,,21115,76,4.34,2026-08-07T10:34:20
cl_2022_ca2_haley_v._tiaa,anthropic/claude-opus-4,pre_cutoff,2022-12-01,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,vacated,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,10821,89,3.93,2026-08-07T10:34:20
cl_2022_ca7_walter_dean_v._national_production_,anthropic/claude-opus-4,pre_cutoff,2022-08-15,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN', declining to provide any outcome or reasoning.",,,16576,96,3.52,2026-08-07T10:34:20
cl_2021_ca2_sacerdote_v._new_york_university,anthropic/claude-opus-4,pre_cutoff,2021-08-16,circuit,anthropic/claude-opus-5,0,0.25,0.0,0.125,0,mixed,affirmed,"The Second Circuit affirmed in part, vacated in part, and remanded: it reinstated the share-class prudence claim (holding it was adequately pled) and vacated the denial of leave to amend, while affirming other rulings. The candidate claims full affirmance for NYU and asserts the opposite rationale—that plaintiffs failed to plausibly allege imprudence—which is precisely what the court rejected on t",,,39713,234,5.5,2026-08-07T10:34:22
cl_2022_dcd_eig_energy_fund_xiv_l.p._v._petrole,anthropic/claude-opus-4,pre_cutoff,2022-08-08,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,mixed,none,"The candidate answered 'UNKNOWN,' declining to provide any outcome or reasoning.",,,68886,97,4.07,2026-08-07T10:34:22
cl_2022_ca9_lenai_mull_v._motion_picture_indust,anthropic/claude-opus-4,pre_cutoff,2022-07-25,circuit,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,reversed,none,"The candidate explicitly declined to answer, stating it lacked knowledge of the case.",,,27540,93,3.64,2026-08-07T10:34:23
cl_2022_dcd_united_states_v._garcia,anthropic/claude-opus-4,pre_cutoff,2022-07-22,district,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,denied,none,"The candidate declined to answer ('UNKNOWN'), providing no outcome or reasoning; the court in fact denied the defendant's motion to transfer venue.",,,25519,116,3.85,2026-08-07T10:34:24
cl_2021_ca2_in_re_tribune_co._fraudulent_conv._,anthropic/claude-opus-4,pre_cutoff,2021-08-20,circuit,anthropic/claude-opus-5,0,0.25,0.25,0.25,0,mixed,affirmed,"The Second Circuit affirmed in part, vacated in part (actual fraudulent conveyance claims against VRC and constructive fraudulent conveyance claims against Citigroup and Merrill Lynch), and remanded; the candidate reports only affirmance of dismissal. Its rationale (Section 546(e) safe harbor barring state-law constructive fraudulent transfer claims) was the holding of the earlier Tribune II decis",,,32890,639,9.51,2026-08-07T10:34:24
cl_2022_delch_xri_investment_holdings_llc_v._holi,anthropic/claude-opus-4,pre_cutoff,2022-09-13,state,anthropic/claude-opus-5,0,0.0,0.0,0.0,1,judgment,none,"The candidate declined to answer, stating it lacked knowledge of the case.",,,112552,87,4.93,2026-08-07T10:34:25
