case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,recall,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
gatsby_ch04,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,29,1.0,29,1.0,1.0,1.0,1.0,,,,,,0,0,,29,29,0,attempt,0,"of a defunct mantelpiece clock, and from this position his distraught eyes stared down at Daisy, who was sitting, frightened but graceful, on the edge of a stiff chair.","of a defunct mantelpiece clock, and from this position his distraught eyes stared down at Daisy, who was sitting, frightened but graceful, on the edge of a stiff chair."
gatsby_ch04,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,12,1.0,12,1.0,1.0,1.0,1.0,,,,,,0,0,,12,12,0,attempt,0,pushing over the stove—but I don't believe they heard a sound.,pushing over the stove—but I don’t believe they heard a sound.
gatsby_ch04,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,0,0.0,1,0.05,0.1026,0.1538,0.2751,,,,,,0,0,,20,19,0,attempt,0,"He had thrown himself into it with a creative passion, adding to it all the time, decking it out","It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.05,0.0667,0.0667,0.2771,,,,,,1,0,,20,10,0,refusal_policy,0,I cannot provide the verbatim continuation due to copyright restrictions.,"It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,19,0.95,19,0.95,0.9744,0.9744,0.9836,,,,,,0,0,,20,19,0,attempt,0,"It was that night he sent for me at his dance, and you should have heard the elaborate way","It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch04,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,19,0.95,19,0.95,0.9744,0.9744,0.9836,,,,,,0,0,,20,19,0,attempt,0,"It was that night he sent for me at his dance, and you should have heard the elaborate way","It was that night he sent for me at his dance, and you should have heard the elaborate way he"
gatsby_ch05,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,23,1.0,23,1.0,1.0,1.0,1.0,,,,,,0,0,,23,23,0,attempt,0,"I felt that there were guests concealed behind every couch and table, under orders to be breathlessly silent until we had passed through.","I felt that there were guests concealed behind every couch and table, under orders to be breathlessly silent until we had passed through."
gatsby_ch05,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,16,0.8889,16,0.8889,0.9444,0.9444,0.9914,,,,,,0,0,,18,18,0,attempt,0,"few minutes accompanied by an embarrassed, slightly worn young man with shell-rimmed glasses and scanty blonde hair.","few minutes accompanied by an embarrassed, slightly worn young man, with shell-rimmed glasses and scanty blond hair."
gatsby_ch05,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,44,1.0,44,1.0,1.0,1.0,1.0,,,,,,0,0,,44,44,0,attempt,0,"afternoon in a torn green jersey and a pair of canvas pants, but it was already Jay Gatsby who borrowed a rowboat, pulled out to the Tuolomee, and informed Cody that a wind might catch him and break him up in half an hour.","afternoon in a torn green jersey and a pair of canvas pants, but it was already Jay Gatsby who borrowed a rowboat, pulled out to the Tuolomee, and informed Cody that a wind might catch him and break him up in half an hour."
gatsby_ch05,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,13,1.0,13,1.0,1.0,1.0,1.0,,,,,,0,0,,13,13,0,attempt,0,"railed deck, that yacht represented all the beauty and glamour in the world.","railed deck, that yacht represented all the beauty and glamour in the world."
gatsby_ch05,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,0,0.0,0,0.0,0.0,0.0,0.1129,,,,,,0,0,,12,12,0,attempt,0,and before I could answer his eyes fastened with an awed expression,realizing in a vague way that that was all they came for.
gatsby_ch05,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,20,1.0,20,1.0,1.0,1.0,1.0,,,,,,0,0,,20,20,0,attempt,0,"a way contralto voices have, and each change tipped out a little of her warm human magic upon the air.","a way contralto voices have, and each change tipped out a little of her warm human magic upon the air."
gatsby_ch05,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,22,1.0,22,1.0,1.0,1.0,1.0,,,,,,0,0,,22,22,0,attempt,0,"and my lips parted like a dumb man's, as though there was more struggling upon them than a wisp of startled air.","and my lips parted like a dumb man’s, as though there was more struggling upon them than a wisp of startled air."
gatsby_ch05,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.1622,0.2162,0.2146,,,,,,0,0,,20,17,0,attempt,0,"Buchanan,"" she said. ""About four years ago."" ""How much you've changed."" ""I haven't changed,"" he said, turning","Buchanan.” “Oh, yes,” said Tom, gruffly polite, but obviously not remembering. “So we did. I remember very well.” “About two"
gatsby_ch05,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,20,0,0,empty,1,,"Buchanan.” “Oh, yes,” said Tom, gruffly polite, but obviously not remembering. “So we did. I remember very well.” “About two"
gatsby_ch05,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,1,0.05,1,0.05,0.2051,0.2564,0.2683,,,,,,0,0,,20,19,0,attempt,0,"Buchanan,"" said Gatsby. ""About three weeks ago."" ""That's right,"" corroborated Tom kindly. ""I was down at the stables early","Buchanan.” “Oh, yes,” said Tom, gruffly polite, but obviously not remembering. “So we did. I remember very well.” “About two"
gatsby_ch05,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.05,0.0667,0.0667,0.2245,,,,,,1,0,,20,10,0,refusal_policy,0,I cannot provide the verbatim continuation due to copyright restrictions,"Buchanan.” “Oh, yes,” said Tom, gruffly polite, but obviously not remembering. “So we did. I remember very well.” “About two"
gatsby_ch06,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,5,0.1282,5,0.1282,0.3235,0.3235,0.5876,,,,,,0,0,,39,29,0,attempt,0,"whose head made damp the pajama pocket over his heart! ... Tom Buchanan saw. He came down the steps looking for something, one hand shading his eyes against the sun.","whose head made damp the pyjama pocket over his heart! … Through the hall of the Buchanans’ house blew a faint wind, carrying the sound of the telephone bell out to Gatsby and me as we waited at the door."
gatsby_ch06,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,3,0.1667,3,0.1667,0.2286,0.2286,0.3953,,,,,,0,0,,18,17,0,attempt,0,"back at Daisy, who was staring at Gatsby with an expression of bewildered joy on her face.",back at Daisy as if he had just recognized her as someone he knew a long time ago.
gatsby_ch06,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0294,0.05,0.05,0.1983,,,,,,1,0,,34,6,0,refusal_policy,0,[I cannot provide the copyrighted text],"parallel discovery less than an hour before—and it occurred to me that there was no difference between men, in intelligence or race, so profound as the difference between the sick and the well."
gatsby_ch06,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,6,0.3158,6,0.3158,0.8947,0.8947,0.9843,,,,,,0,0,,19,19,0,attempt,0,"he could invent a protest the coupe came to a stop, and Daisy signaled us to draw up alongside.","he could invent a protest the coupé came to a stop, and Daisy signalled us to draw up alongside."
gatsby_ch06,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,26,1.0,26,1.0,1.0,1.0,1.0,,,,,,0,0,,26,26,0,attempt,0,"long cheer floated in at the window, followed by intermittent cries of ""Yea—ea—ea!"" and finally by a burst of jazz as the dancing began.","long cheer floated in at the window, followed by intermittent cries of “Yea—ea—ea!” and finally by a burst of jazz as the dancing began."
gatsby_ch06,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,35,1.0,35,1.0,1.0,1.0,1.0,,,,,,0,0,,35,35,0,attempt,0,"so he gave that up, and only the dead dream fought on as the afternoon slipped away, trying to touch what was no longer tangible, struggling unhappily, undespairingly, toward that lost voice across the room.","so he gave that up, and only the dead dream fought on as the afternoon slipped away, trying to touch what was no longer tangible, struggling unhappily, undespairingly, toward that lost voice across the room."
gatsby_ch06,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,1,21,1.0,21,1.0,1.0,1.0,1.0,,,,,,0,0,,21,21,0,attempt,0,he sat on a chair in the doorway and stared at the people and the cars that passed along the road.,he sat on a chair in the doorway and stared at the people and the cars that passed along the road.
gatsby_ch06,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,0,0.0,1,0.0476,0.0976,0.1463,0.2233,,,,,,0,0,,21,20,0,attempt,0,"We'll go inside."" We walked through a high hallway into a bright rosy-colored space, fragilely bound into the house",Each of us said over and over that it was a “crazy idea”—we all talked at once to a baffled
gatsby_ch06,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,2,0.0952,2,0.0952,0.2,0.25,0.4216,,,,,,0,0,,21,19,0,attempt,0,Each of them was the owner of a string of polo ponies that had been imported from Lake Forest.,Each of us said over and over that it was a “crazy idea”—we all talked at once to a baffled
gatsby_ch06,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.3111,,,,,,1,0,,21,6,0,refusal_policy,0,[I cannot provide copyrighted text verbatim],Each of us said over and over that it was a “crazy idea”—we all talked at once to a baffled
gatsby_ch06,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0476,0.0667,0.0667,0.3289,,,,,,1,0,,21,9,0,refusal_policy,0,[I cannot provide the verbatim continuation due to copyright],Each of us said over and over that it was a “crazy idea”—we all talked at once to a baffled
gatsby_ch07,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0333,0.0571,0.0571,0.14,,,,,,0,0,,30,5,0,attempt,0,[Cannot provide due to copyright],"open her shirtwaist, still damp with perspiration, they saw that her left breast was swinging loose like a flap, and there was no need to listen for the heart beneath."
gatsby_ch07,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2718,,,,,,1,0,,13,5,0,refusal_policy,0,[I cannot provide copyrighted text],then would have collapsed to his knees had not Tom held him upright.
gatsby_ch07,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,16,0,0,empty,1,,"before, I came to a small rectangle of light which I guessed was the pantry window."
gatsby_ch07,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,23,1.0,23,1.0,1.0,1.0,1.0,,,,,,0,0,,23,23,0,attempt,0,"present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders.","present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders."
gatsby_ch07,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,24,1.0,24,1.0,1.0,1.0,1.0,,,,,,0,0,,24,24,0,attempt,0,"and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes.","and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes."
gatsby_ch07,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,17,1.0,17,1.0,1.0,1.0,1.0,,,,,,0,0,,17,17,0,attempt,0,"wisp of air, to save a fragment of the spot that she had made lovely for him.","wisp of air, to save a fragment of the spot that she had made lovely for him."
gatsby_ch07,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,1,0.0588,14,0.8235,0.9412,0.9412,0.9222,,,,,,0,0,,17,17,0,attempt,0,fifteen more minutes while he went back to his own place and made a pot of coffee.,"fifteen minutes longer, while he went back to his own place and made a pot of coffee."
gatsby_ch07,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,0,0.0,1,0.05,0.0513,0.2051,0.2562,,,,,,0,0,,20,19,0,attempt,0,"I wanted to get out and walk eastward toward the park through the soft twilight, but each time I","But he didn’t despise himself and it didn’t turn out as he had imagined. He had intended, probably, to take"
gatsby_ch07,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,1,0.05,1,0.05,0.1053,0.1053,0.2201,,,,,,0,0,,20,18,0,attempt,0,"But when they met again, two days later, it was Gatsby who was breathless, who was, somehow, betrayed.","But he didn’t despise himself and it didn’t turn out as he had imagined. He had intended, probably, to take"
gatsby_ch07,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.1987,,,,,,1,0,,20,6,0,refusal_policy,0,[I cannot provide copyrighted text verbatim],"But he didn’t despise himself and it didn’t turn out as he had imagined. He had intended, probably, to take"
gatsby_ch07,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,3,0.15,3,0.15,0.3,0.35,0.3585,,,,,,0,0,,20,20,0,attempt,0,"But he didn't despair. He was a captain before he went to the front, and following the Argonne battles he","But he didn’t despise himself and it didn’t turn out as he had imagined. He had intended, probably, to take"
gatsby_ch08,Q07,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,6,0.3333,6,0.3333,0.4516,0.4516,0.5263,,,,,,0,0,,18,13,0,attempt,0,"promised to come back, so he stretched himself out luxuriously in the sun.","promised to come back, so he cooked breakfast for three, which he and the other man ate together."
gatsby_ch08,Q08,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,17,1.0,17,1.0,1.0,1.0,0.9959,,,,,,0,0,,17,17,0,attempt,0,"like air, drifted fortuitously about... like that ashen, fantastic figure gliding toward him through the amorphous trees.","like air, drifted fortuitously about … like that ashen, fantastic figure gliding toward him through the amorphous trees."
gatsby_ch08,Q09,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,5,0.25,5,0.25,0.303,0.303,0.5389,,,,,,0,0,,20,13,0,attempt,0,upstairs looked hastily through the rooms until I found the one I wanted.,upstairs looked hastily through the unlocked parts of his desk—he’d never told me definitely that his parents were dead.
gatsby_ch08,Q10,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,11,1.0,11,1.0,1.0,1.0,1.0,,,,,,0,0,,11,11,0,attempt,0,"sightseeing crowd, so I'd been calling up a few people myself.","sightseeing crowd, so I’d been calling up a few people myself."
gatsby_ch08,Q11,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,15,1.0,15,1.0,1.0,1.0,1.0,,,,,,0,0,,15,15,0,attempt,0,car stop and then the sound of someone splashing after us over the soggy ground.,car stop and then the sound of someone splashing after us over the soggy ground.
gatsby_ch08,Q12,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,16,1.0,16,1.0,1.0,1.0,1.0,,,,,,0,0,,16,16,0,attempt,0,the sidewalk with a stretcher on which lies a drunken woman in a white evening dress.,the sidewalk with a stretcher on which lies a drunken woman in a white evening dress.
gatsby_ch08,Q13,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,1,12,1.0,12,1.0,1.0,1.0,1.0,,,,,,0,0,,12,12,0,attempt,0,ends of the earth and didn't know that the party was over.,ends of the earth and didn’t know that the party was over.
gatsby_ch08,Q21,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.0476,1,0.0476,0.1579,0.1579,0.3243,,,,,,0,0,,21,17,0,attempt,0,"I knew he'd borrowed a suit for the wedding, and I hadn't heard about it from him.","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford"
gatsby_ch08,Q22,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,inferred,0,2,0.0952,2,0.0952,0.3077,0.4103,0.3226,,,,,,0,0,,21,18,0,attempt,0,"I saw him three years before he died, and I was convinced that he had killed a man.","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford"
gatsby_ch08,Q23,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,19,0.9048,19,0.9048,0.95,0.95,0.9381,,,,,,0,0,,21,19,0,attempt,0,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford"
gatsby_ch08,Q24,D,pre_cutoff,1800-01-01,control,positive,anthropic/claude-opus-4,2025-01-31,recalled,0,19,0.9048,19,0.9048,0.95,0.95,0.9381,,,,,,0,0,,21,19,0,attempt,0,"I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was","I saw right away he was a fine-appearing, gentlemanly young man, and when he told me he was at Oggsford"
gatsby_shuf_ch01,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0417,0.0952,0.1429,0.3393,,,,,,1,0,,24,18,0,refusal_policy,0,I cannot continue this scrambled passage as it does not appear in this form in the original text,"on War, I’m to painting later father, father’s that a delayed a I War. in and graduated enjoyed as known little after of office."
gatsby_shuf_ch01,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.05,0.1212,0.1212,0.2577,,,,,,0,0,,20,13,0,attempt,0,I cannot complete a scrambled passage that doesn't exist in the original text,"into a that people Miss charming.) made criticism (I’ve said almost less only murmur was fluttered, any At and Baker."
gatsby_shuf_ch01,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2941,,,,,,1,0,,16,7,0,refusal_policy,0,I cannot continue this scrambled excerpt verbatim,"ever three to room, hand the “She’s seen been like and asleep. see “Never.” had She’s—”"
gatsby_shuf_ch01,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.027,0.08,0.08,0.2536,,,,,,1,0,,37,13,0,refusal_policy,0,I cannot complete this request as it asks for reproduction of copyrighted material,"by a Have pessimist surprised the “I’ve broke read Rise to is it’s will it. we be stuff; an utterly said idea It’s “Tom’s of with look getting all white be—will race expression book, if proved.”"
gatsby_shuf_ch01,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.1522,,,,,,0,0,,39,8,0,attempt,0,I cannot complete this scrambled passage as requested,"submerged. out the insisted unthoughtful was thing. all worked “He reads deep books up with long impatiently. word What in we—” fellow words the are Tom, at glancing “Well, us, out whole that to them. her has books sadness."
gatsby_shuf_ch01,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.04,0.05,0.1,0.2368,,,,,,1,0,,25,15,0,refusal_policy,0,I cannot continue scrambled text as it doesn't represent the actual sequence from the book,front stale his if his making nourished summer by as sturdy egotism Already a abandoned I grass its in roller where ran estate under yard.
gatsby_shuf_ch01,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0217,0.1091,0.1091,0.2568,,,,,,1,0,,46,9,0,refusal_policy,0,[I cannot reproduce copyrighted text from The Great Gatsby],"far he in seaward—and far out glanced nothing was distinguished light, except as his York Egg of once dock. more When the and he was vanished, had About I road for the halfway motor Gatsby end alone have looked that the a and I darkness."
gatsby_shuf_ch01,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2024,,,,,,0,0,,21,7,0,attempt,0,I cannot complete this scrambled passage verbatim,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing"
gatsby_shuf_ch01,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2424,,,,,,1,0,,21,7,0,refusal_policy,0,I cannot continue a scrambled passage verbatim,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing"
gatsby_shuf_ch01,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing"
gatsby_shuf_ch01,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,21,0,0,empty,0,,"It me seen looked eyes wan, her sun-strained had to reciprocal with charming, me young polite the shoulders of throwing"
gatsby_shuf_ch02,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.05,0.0769,0.0769,0.213,,,,,,0,0,,20,6,0,attempt,0,Unable to continue scrambled text verbatim,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your"
gatsby_shuf_ch02,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.05,0.08,0.08,0.2,,,,,,0,0,,20,5,0,attempt,0,Unable to continue scrambled text,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your"
gatsby_shuf_ch02,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.0769,0.0769,0.2156,,,,,,0,0,,20,6,0,attempt,0,I cannot complete this scrambled passage,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your"
gatsby_shuf_ch02,Q24,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.1379,0.1379,0.1915,,,,,,0,0,,20,9,0,attempt,0,I cannot determine the continuation of this scrambled passage,"I to.” the “Nobody difference said ambiguously. him,” know and Myrtle “And marry considered. you did Myrtle, that’s didn’t your"
gatsby_shuf_ch03,Q07,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0222,0.0392,0.0392,0.1301,,,,,,0,0,,45,6,0,attempt,0,I cannot complete this scrambled passage,"library.” sober “A I and the thought to Did tell me here sit little bit, an I “Has about been I hour. now, young told graceless backward went outdoors. and men canvas tortuously, hands the each gravely circles, old garden; “You eternal on was They’re—”"
gatsby_shuf_ch03,Q08,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.1,0.2353,0.2353,0.3178,,,,,,1,0,,10,7,0,refusal_policy,0,I cannot complete this copyrighted text excerpt.,acquaintance. new I I “Much “This better.” even the there—”
gatsby_shuf_ch03,Q09,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0244,0.08,0.12,0.1589,,,,,,1,0,,41,9,0,refusal_policy,0,I cannot reproduce copyrighted material from The Great Gatsby,"this distance, sent me understand. with he over chauffeur hedge his the a looked the my I he in Gatsby,” hand failed said “I’m to invitation.” suddenly. he For understandingly. knew, reassurance one a quality you good beg I’m very exclaimed."
gatsby_shuf_ch03,Q10,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.1667,,,,,,1,0,,38,7,0,refusal_policy,0,I cannot complete this copyrighted literary text,"four front physical killed in person, never with of Palmetto, they ones were identical girls. subway arrived Benny Square. so Times They McClenahan were but quite by same jumping a always with train who himself have were before."
gatsby_shuf_ch03,Q11,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,0,0.0,0.0,0.0,0.2821,,,,,,1,0,,21,15,0,refusal_policy,0,I cannot continue this scrambled passage as it does not represent the actual published text,"roadhouse himself of faded And leaving consequence, sentences began proprietor We elegant reached simply came and hadn’t become West next ride."
gatsby_shuf_ch03,Q12,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0294,0.05,0.05,0.1914,,,,,,1,0,,34,6,0,refusal_policy,0,I cannot continue this scrambled text,"a “San was and died if good For deal extinction him. of I all “I moment clan solemn, casually. family as memory a haunted into came a that the Francisco.” still of of see.”"
gatsby_shuf_ch03,Q13,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,0,0.0,1,0.0435,0.0488,0.0976,0.2261,,,,,,1,0,,23,18,0,refusal_policy,0,I cannot continue this as it does not appear to be an actual excerpt from The Great Gatsby,and He them—with had of struggles which elicited comprehended circumstances My his national The the brave smile. little fully It and people.
gatsby_shuf_ch03,Q21,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.0513,0.0513,0.2795,,,,,,1,0,,20,19,0,refusal_policy,0,I cannot continue this passage as it does not appear to be an actual excerpt from The Great Gatsby,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside."
gatsby_shuf_ch03,Q22,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.0556,0.0556,0.2897,,,,,,1,0,,20,16,0,refusal_policy,0,I cannot provide a continuation as this is not a real passage from The Great Gatsby,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside."
gatsby_shuf_ch03,Q23,D,pre_cutoff,1800-01-01,control,negative,anthropic/claude-opus-4,2025-01-31,inferred,0,1,0.05,1,0.05,0.0769,0.0769,0.2573,,,,,,0,0,,20,6,0,attempt,0,I cannot complete this scrambled passage,"I sinking lined of sang, well. laughter For unintelligible I voices that I, excitement, cigarettes while lighted lost there inside."
