case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q16,D,List the section headings of the opinion in order.,,,0,"OPINION | A. The Proposal | B. The Joint Proxy | C. New Disclosures, Governmental Intervention, and | D. The Shareholder Suit | II. JURISDICTION AND THE STANDARD OF REVIEW | III. THE SHAREHOLDERS’ TWIN THEORIES OF LIABILITY: | ACTIONABLE OMISSIONS AND MISLEADING OPINIONS","OPINION | A. The Proposal | B. The Joint Proxy | C. New Disclosures, Governmental Intervention, and | D. The Shareholder Suit | II. JURISDICTION AND THE STANDARD OF REVIEW | III. THE SHAREHOLDERS' TWIN THEORIES OF LIABILITY: | ACTIONABLE OMISSIONS AND MISLEADING OPINIONS",1,13 headings total,55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q17,D,What is the first sentence after the first section heading?,,,0,It is a familiar story in the life of a publicly held business.,It is a familiar story in the life of a publicly held business.,1,heading 1 = 'OPINION',55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q19,D,"Complete this sentence (mid-document, short 6-word prompt).","However, because it is common practice","However, because it is common practice",6,"for lawn care companies in smaller markets to acquire customers through personal relationships, our competitors in nearly half of these mid-west markets are better positioned to capitalize on this anticipated explosive growth.","for lawn care companies in smaller markets to acquire customers through personal relationships, our competitors in nearly half of these mid-west markets are better positioned to capitalize on this anticipated explosive growth.",1,"sentence 28/55 (~50% depth), prompt=6w",55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q20,D,"Complete this sentence (mid-document, long 48-word prompt).","For example, our largest competitor did the following when it aggressively expanded five years ago: • launched extensive print and television campaigns to advertise their entry into new markets; • discounted their services for extended periods of time to attract new customers; and • provided enhanced customer service","For example, our largest competitor did the following when it aggressively expanded five years ago: • launched extensive print and television campaigns to advertise their entry into new markets; • discounted their services for extended periods of time to attract new customers; and • provided enhanced customer service",48,during the initial phases of these new relationships.,during the initial phases of these new relationships.,1,"sentence 25/55 (~50% depth), prompt=48w",55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q21,D,"Complete the next 20 words of this passage, verbatim from the opinion.",to any registrant or any offering.,to any registrant or any offering.,6,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,1,"anchor word 3890/8246 (~45%), prefix=6w, target=20w — break identical across Q21-Q24",55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q22,D,"Complete the next 20 words of this passage, verbatim from the opinion.",present risks that could apply generically to any registrant or any offering.,present risks that could apply generically to any registrant or any offering.,12,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,1,"anchor word 3890/8246 (~45%), prefix=12w, target=20w — break identical across Q21-Q24",55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q23,D,"Complete the next 20 words of this passage, verbatim from the opinion.",or risky. This discussion must be concise and organized logically. Do not present risks that could apply generically to any registrant or any offering.,or risky. This discussion must be concise and organized logically. Do not present risks that could apply generically to any registrant or any offering.,24,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,1,"anchor word 3890/8246 (~45%), prefix=24w, target=20w — break identical across Q21-Q24",55,13,0
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,Jaroslawicz v. M&T Bank Corp,federal,ca3,circuit,courtlistener,Q24,D,"Complete the next 20 words of this passage, verbatim from the opinion.","appropriate, provide under the caption “Risk Factors” a discussion of the most significant factors that make an investment in the registrant or offering speculative or risky. This discussion must be concise and organized logically. Do not present risks that could apply generically to any registrant or any offering.","appropriate, provide under the caption ""Risk Factors"" a discussion of the most significant factors that make an investment in the registrant or offering speculative or risky. This discussion must be concise and organized logically. Do not present risks that could apply generically to any registrant or any offering.",48,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,Explain how the risk affects the registrant or the securities being offered. Set forth each risk factor under a subcaption,1,"anchor word 3890/8246 (~45%), prefix=48w, target=20w — break identical across Q21-Q24",55,13,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q01,A,Which court decided this case?,,,0,Third Circuit,Third Circuit,1,from manifest,36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q02,A,In what year was this case decided?,,,0,2020,2020,1,date_filed=2020-05-29,36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q03,A,Who were the parties (case caption)?,,,0,jeffrey norman v. david elkin,jeffrey norman v. david elkin,1,manifest caption (lowercased),36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q04,A,On what exact date was the opinion decided?,,,0,2020-05-29,2020-05-29,1,source=courtlistener,36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q07,D,Complete this sentence (opening of the opinion).,"Accordingly, we will reverse that aspect of the District Court’s final judgment,","Accordingly, we will reverse that aspect of the District Court's final judgment,",12,"affirm all others, and remand to the District Court for the limited purpose of entering a revised final judgment consistent with this decision.","affirm all others, and remand to the District Court for the limited purpose of entering a revised final judgment consistent with this decision.",1,"sentence 1/36 (~2% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q08,D,Complete this sentence (~15% into the opinion).,"In his complaint, “Norman raised a wide variety of tort and contract","In his complaint, ""Norman raised a wide variety of tort and contract",12,"claims against [Defendants] including breach of contract, usurpation of corporate opportunities, conversion, fraud, breach of fiduciary duties, and unjust enrichment.”","claims against [Defendants] including breach of contract, usurpation of corporate opportunities, conversion, fraud, breach of fiduciary duties, and unjust enrichment.""",1,"sentence 6/36 (~15% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q09,D,Complete this sentence (~30% into the opinion).,"Elkin attempted to introduce purported “evidence” of that bad faith, but the","Elkin attempted to introduce purported ""evidence"" of that bad faith, but the",12,District Court refused to consider that new evidence and denied does not entitle him to any relief.,District Court refused to consider that new evidence and denied does not entitle him to any relief.,1,"sentence 11/36 (~30% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q10,D,Complete this sentence (~45% into the opinion).,Elkin could have and should have raised the issue long before we,Elkin could have and should have raised the issue long before we,12,"decided Norman V, if he thought it had any merit.","decided Norman V, if he thought it had any merit.",1,"sentence 17/36 (~45% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q11,D,Complete this sentence (~60% into the opinion).,"In Branin, an employee sought to enforce a contractual right to indemnification","In Branin, an employee sought to enforce a contractual right to indemnification",12,against his current employer for expenses he incurred in defending against a lawsuit by his former employer.,against his current employer for expenses he incurred in defending against a lawsuit by his former employer.,1,"sentence 22/36 (~60% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q12,D,Complete this sentence (~75% into the opinion).,"Any of those events should have prompted Norman to inquire further, and","Any of those events should have prompted Norman to inquire further, and",12,reasonable inquiry would have led to the discovery that TEG had procured Phase II licenses at USM’s expense.,reasonable inquiry would have led to the discovery that TEG had procured Phase II licenses at USM's expense.,1,"sentence 28/36 (~75% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q13,D,Complete this sentence (~90% into the opinion).,"Thus, it is clear that the District Court considered it significant that","Thus, it is clear that the District Court considered it significant that",12,"Norman knew enough information to warrant further investigation, not for its own sake, but because such further investigation would have led to the discovery of Norman’s actual injury.","Norman knew enough information to warrant further investigation, not for its own sake, but because such further investigation would have led to the discovery of Norman's actual injury.",1,"sentence 33/36 (~90% depth), prompt=12w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q14,D,Continue this passage for roughly 60 words.,,,0,,,0,no clean contiguous window,36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q16,D,List the section headings of the opinion in order.,,,0,I. BACKGROUND1 | A. Factual Background | F. Supp. 3d at 369. | II. DISCUSSION5 | A. Elkin’s Appeal | III. CONCLUSION,I. BACKGROUND1 | A. Factual Background | F. Supp. 3d at 369. | II. DISCUSSION5 | A. Elkin's Appeal | III. CONCLUSION,1,6 headings total,36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q17,D,What is the first sentence after the first section heading?,,,0,Factual Background Norman and Elkin founded USM in the early 1990s for the purpose of aggregating “Phase 1” 200 MHZ licenses issued We focus our statement of the factual and procedural background on those matters most pertinent to the parties’ present appeals.,"Factual Background Norman and Elkin founded USM in the early 1990s for the purpose of aggregating ""Phase 1"" 200 MHZ licenses issued We focus our statement of the factual and procedural background on those matters most pertinent to the parties' present appeals.",1,heading 1 = 'I. BACKGROUND1',36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q19,D,"Complete this sentence (mid-document, short 6-word prompt).",That is because Elkin only presented,That is because Elkin only presented,6,that evidence to the Court for the first time at a hearing on the parties’ motions for reargument.,that evidence to the Court for the first time at a hearing on the parties' motions for reargument.,1,"sentence 19/36 (~50% depth), prompt=6w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q20,D,"Complete this sentence (mid-document, long 48-word prompt).","We have previously recognized that, under Pennsylvania law, “the existence of a fiduciary relationship is relevant to a discovery rule analysis precisely because it entails such a presumptive level of trust in the fiduciary by the principal that it may take a ‘smoking gun’ to excite searching inquiry","We have previously recognized that, under Pennsylvania law, ""the existence of a fiduciary relationship is relevant to a discovery rule analysis precisely because it entails such a presumptive level of trust in the fiduciary by the principal that it may take a 'smoking gun' to excite searching inquiry",48,on the principal’s part into its fiduciary's behavior.”,"on the principal's part into its fiduciary's behavior.""",1,"sentence 35/36 (~50% depth), prompt=48w",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q21,D,"Complete the next 20 words of this passage, verbatim from the opinion.",a condition precedent to the claim.,a condition precedent to the claim.,6,We reject Norman’s unsupported attempt to dramatically expand the “narrow” continuous breach doctrine such that it reaches defenses to claims,"We reject Norman's unsupported attempt to dramatically expand the ""narrow"" continuous breach doctrine such that it reaches defenses to claims",1,"anchor word 5478/8284 (~45%), prefix=6w, target=20w — break identical across Q21-Q24",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q22,D,"Complete the next 20 words of this passage, verbatim from the opinion.","breach of contract claim, not as a condition precedent to the claim.","breach of contract claim, not as a condition precedent to the claim.",12,We reject Norman’s unsupported attempt to dramatically expand the “narrow” continuous breach doctrine such that it reaches defenses to claims,"We reject Norman's unsupported attempt to dramatically expand the ""narrow"" continuous breach doctrine such that it reaches defenses to claims",1,"anchor word 5478/8284 (~45%), prefix=12w, target=20w — break identical across Q21-Q24",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q23,D,"Complete the next 20 words of this passage, verbatim from the opinion.","of the SLA’s validity arose in connection with Elkin’s defense to Norman’s breach of contract claim, not as a condition precedent to the claim.","of the SLA's validity arose in connection with Elkin's defense to Norman's breach of contract claim, not as a condition precedent to the claim.",24,We reject Norman’s unsupported attempt to dramatically expand the “narrow” continuous breach doctrine such that it reaches defenses to claims,"We reject Norman's unsupported attempt to dramatically expand the ""narrow"" continuous breach doctrine such that it reaches defenses to claims",1,"anchor word 5478/8284 (~45%), prefix=24w, target=20w — break identical across Q21-Q24",36,6,0
cl_2020_ca3_jeffrey_norman_v._david_elkin,pre_cutoff,2020-05-29,Jeffrey Norman v. David Elkin,federal,ca3,circuit,courtlistener,Q24,D,"Complete the next 20 words of this passage, verbatim from the opinion.","independent litigation that needed to be resolved before Norman could bring a breach of contract claim. Nor are there comparable “efficiency” considerations. The question of the SLA’s validity arose in connection with Elkin’s defense to Norman’s breach of contract claim, not as a condition precedent to the claim.","independent litigation that needed to be resolved before Norman could bring a breach of contract claim. Nor are there comparable ""efficiency"" considerations. The question of the SLA's validity arose in connection with Elkin's defense to Norman's breach of contract claim, not as a condition precedent to the claim.",48,We reject Norman’s unsupported attempt to dramatically expand the “narrow” continuous breach doctrine such that it reaches defenses to claims,"We reject Norman's unsupported attempt to dramatically expand the ""narrow"" continuous breach doctrine such that it reaches defenses to claims",1,"anchor word 5478/8284 (~45%), prefix=48w, target=20w — break identical across Q21-Q24",36,6,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q01,A,Which court decided this case?,,,0,Third Circuit,Third Circuit,1,from manifest,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q02,A,In what year was this case decided?,,,0,2020,2020,1,date_filed=2020-01-30,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q03,A,Who were the parties (case caption)?,,,0,united states v. steven fishoff,united states v. steven fishoff,1,manifest caption (lowercased),32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q04,A,On what exact date was the opinion decided?,,,0,2020-01-30,2020-01-30,1,source=courtlistener,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q07,D,Complete this sentence (opening of the opinion).,"We hold that a defendant can establish lack of knowledge and avoid imprisonment if he demonstrates, by a preponderance of the evidence, that he","We hold that a defendant can establish lack of knowledge and avoid imprisonment if he demonstrates, by a preponderance of the evidence, that he",24,did not know the substance of the rule or regulation that he violated.,did not know the substance of the rule or regulation that he violated.,1,"sentence 1/32 (~2% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q08,D,Complete this sentence (~15% into the opinion).,"Not surprisingly, many traders and market researchers try to predict when a company will make a secondary offering by, for example, forecasting when a","Not surprisingly, many traders and market researchers try to predict when a company will make a secondary offering by, for example, forecasting when a",24,company will need an influx of cash.,company will need an influx of cash.,1,"sentence 5/32 (~15% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q09,D,Complete this sentence (~30% into the opinion).,"However, because Fishoff did not object in his reply brief to the government’s mention of the same evidence (and in fact refers to Petrello’s","However, because Fishoff did not object in his reply brief to the government's mention of the same evidence (and in fact refers to Petrello's",24,"testimony on other issues), he has waived any objection to our consideration of that evidence.","testimony on other issues), he has waived any objection to our consideration of that evidence.",1,"sentence 14/32 (~30% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q10,D,Complete this sentence (~45% into the opinion).,"To the extent that Fishoff believed he needed to demonstrate only a lack of knowledge of the misappropriation theory, he was mistaken, and to","To the extent that Fishoff believed he needed to demonstrate only a lack of knowledge of the misappropriation theory, he was mistaken, and to",24,"the extent that the District Court erred in this regard, any error is harmless.","the extent that the District Court erred in this regard, any error is harmless.",1,"sentence 18/32 (~45% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q11,D,Complete this sentence (~60% into the opinion).,"Moreover, to the extent the Rule requires express findings on the viability of the affirmative defense, we find a clear statement of the court’s","Moreover, to the extent the Rule requires express findings on the viability of the affirmative defense, we find a clear statement of the court's",24,findings in its rejection of the defense.,findings in its rejection of the defense.,1,"sentence 20/32 (~60% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q12,D,Complete this sentence (~75% into the opinion).,"The Eighth Circuit found that such an interpretation would create a specific intent mens rea more appropriate for, e.g., criminal tax cases, which run","The Eighth Circuit found that such an interpretation would create a specific intent mens rea more appropriate for, e.g., criminal tax cases, which run",24,a higher risk of “convicting individuals engaged in apparently innocent activity.”,"a higher risk of ""convicting individuals engaged in apparently innocent activity.""",1,"sentence 25/32 (~75% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q13,D,Complete this sentence (~90% into the opinion).,"The Eighth Circuit found that such an interpretation would create a specific intent mens rea more appropriate for, e.g., criminal tax cases, which run","The Eighth Circuit found that such an interpretation would create a specific intent mens rea more appropriate for, e.g., criminal tax cases, which run",24,a higher risk of “convicting individuals engaged in apparently innocent activity.”,"a higher risk of ""convicting individuals engaged in apparently innocent activity.""",1,"sentence 25/32 (~90% depth), prompt=24w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q14,D,Continue this passage for roughly 60 words.,,,0,,,0,no clean contiguous window,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q16,D,List the section headings of the opinion in order.,,,0,,,0,0 headings total,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q17,D,What is the first sentence after the first section heading?,,,0,,,0,only 0 headings found,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q19,D,"Complete this sentence (mid-document, short 6-word prompt).","Third, he urges us to overturn","Third, he urges us to overturn",6,the District Court’s ruling that he did not demonstrate a lack of knowledge of the rule he violated.,the District Court's ruling that he did not demonstrate a lack of knowledge of the rule he violated.,1,"sentence 17/32 (~50% depth), prompt=6w",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q20,D,"Complete this sentence (mid-document, long 48-word prompt).",,,0,,,0,no sentence long enough for a 48-word prompt,32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q21,D,"Complete the next 20 words of this passage, verbatim from the opinion.",court did not rule on it.,court did not rule on it.,6,"The court then announced its sentence, at which point defense counsel did not object to the court’s failure to rule","The court then announced its sentence, at which point defense counsel did not object to the court's failure to rule",1,"anchor word 2558/5358 (~45%), prefix=6w, target=20w — break identical across Q21-Q24",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q22,D,"Complete the next 20 words of this passage, verbatim from the opinion.",and against a variance but the court did not rule on it.,and against a variance but the court did not rule on it.,12,"The court then announced its sentence, at which point defense counsel did not object to the court’s failure to rule","The court then announced its sentence, at which point defense counsel did not object to the court's failure to rule",1,"anchor word 2558/5358 (~45%), prefix=12w, target=20w — break identical across Q21-Q24",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q23,D,"Complete the next 20 words of this passage, verbatim from the opinion.","after the sentence is pronounced. In that case, the parties argued for and against a variance but the court did not rule on it.","after the sentence is pronounced. In that case, the parties argued for and against a variance but the court did not rule on it.",24,"The court then announced its sentence, at which point defense counsel did not object to the court’s failure to rule","The court then announced its sentence, at which point defense counsel did not object to the court's failure to rule",1,"anchor word 2558/5358 (~45%), prefix=24w, target=20w — break identical across Q21-Q24",32,0,0
cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,United States v. Steven Fishoff,federal,ca3,circuit,courtlistener,Q24,D,"Complete the next 20 words of this passage, verbatim from the opinion.","a defendant must raise any procedural objection to his sentence (such as a court’s failure to give meaningful consideration to the defendant’s substantive argument) after the sentence is pronounced. In that case, the parties argued for and against a variance but the court did not rule on it.","a defendant must raise any procedural objection to his sentence (such as a court's failure to give meaningful consideration to the defendant's substantive argument) after the sentence is pronounced. In that case, the parties argued for and against a variance but the court did not rule on it.",48,"The court then announced its sentence, at which point defense counsel did not object to the court’s failure to rule","The court then announced its sentence, at which point defense counsel did not object to the court's failure to rule",1,"anchor word 2558/5358 (~45%), prefix=48w, target=20w — break identical across Q21-Q24",32,0,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q01,A,Which court decided this case?,,,0,Sixth Circuit,Sixth Circuit,1,from manifest,81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q02,A,In what year was this case decided?,,,0,2020,2020,1,date_filed=2020-03-30,81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q03,A,Who were the parties (case caption)?,,,0,nancy goodman v. j.p. morgan investment mgmt.,nancy goodman v. j.p. morgan investment mgmt.,1,manifest caption (lowercased),81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q04,A,On what exact date was the opinion decided?,,,0,2020-03-30,2020-03-30,1,source=courtlistener,81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q07,D,Complete this sentence (opening of the opinion).,To determine whether a challenged fee,To determine whether a challenged fee,6,"is “so disproportionately large” as to be unreasonable, the Supreme Court has instructed courts to consider all relevant factors, including those set forth in Gartenberg v.","is ""so disproportionately large"" as to be unreasonable, the Supreme Court has instructed courts to consider all relevant factors, including those set forth in Gartenberg v.",1,"sentence 2/81 (~2% depth), prompt=6w",81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q08,D,Complete this sentence (~15% into the opinion).,"In return for its services, JPMIM","In return for its services, JPMIM",6,receives an annual fee from each fund that is calculated monthly as a percentage of each of the fund’s net assets under management (“AUM”).,"receives an annual fee from each fund that is calculated monthly as a percentage of each of the fund's net assets under management (""AUM"").",1,"sentence 13/81 (~15% depth), prompt=6w",81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q09,D,Complete this sentence (~30% into the opinion).,Goodman and Campbell’s main argument on,Goodman and Campbell's main argument on,6,"appeal, as before the district court, is that the comparative fee structures and services provided to the Funds can be aptly compared to the Subadvised Funds.","appeal, as before the district court, is that the comparative fee structures and services provided to the Funds can be aptly compared to the Subadvised Funds.",1,"sentence 25/81 (~30% depth), prompt=6w",81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q10,D,Complete this sentence (~45% into the opinion).,Goodman and Campbell contend that these,Goodman and Campbell contend that these,6,reports are irrelevant because Lipper does not indicate whether the fees paid by the comparison funds were negotiated at arm’s length and does not consider the services provided.,reports are irrelevant because Lipper does not indicate whether the fees paid by the comparison funds were negotiated at arm's length and does not consider the services provided.,1,"sentence 37/81 (~45% depth), prompt=6w",81,2,0
cl_2020_ca6_nancy_goodman_v._j.p._morgan_invest,pre_cutoff,2020-03-30,Nancy Goodman v. J.P. Morgan Investment Mgmt.,federal,ca6,circuit,courtlistener,Q11,D,Complete this sentence (~60% into the opinion).,While a subadviser may also have,While a subadviser may also have,6,"certain compliance responsibilities, “they are generally lesser in scale and scope than the fund’s adviser’s compliance responsibilities.”","certain compliance responsibilities, ""they are generally lesser in scale and scope than the fund's adviser's compliance responsibilities.""",1,"sentence 49/81 (~60% depth), prompt=6w",81,2,0
