case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
gatsby_ch07,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,8,10,-36.791534,-3.679153,0.02524434,-8.4814,1,4,
gatsby_ch07,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,8,25,-64.643939,-2.585758,0.07533898,-8.4814,3,4,
gatsby_ch07,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,8,26,-68.463138,-2.633198,0.07184835,-8.4814,3,4,
gatsby_ch07,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,8,26,-68.463138,-2.633198,0.07184835,-8.4814,3,4,
gatsby_ch08,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,13,10,-36.386787,-3.638679,0.02628706,-10.210855,2,7,
gatsby_ch08,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,13,21,-62.944822,-2.997372,0.04991806,-10.210855,2,7,
gatsby_ch08,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,13,21,-62.944822,-2.997372,0.04991806,-10.210855,2,7,
gatsby_ch08,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,13,21,-62.944822,-2.997372,0.04991806,-10.210855,2,7,
gatsby_shuf_ch01,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,10,10,-66.522053,-6.652205,0.00129117,-10.101229,5,5,
gatsby_shuf_ch01,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,10,24,-160.686917,-6.695288,0.00123673,-15.136797,11,13,
gatsby_shuf_ch01,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,10,24,-160.686917,-6.695288,0.00123673,-15.136797,11,13,
gatsby_shuf_ch01,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,10,24,-160.686917,-6.695288,0.00123673,-15.136797,11,13,
gatsby_shuf_ch04,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,9,10,-59.773722,-5.977372,0.00253548,-7.89237,3,1,
gatsby_shuf_ch04,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,9,25,-150.262411,-6.010496,0.00245287,-12.626898,10,16,
gatsby_shuf_ch04,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,9,25,-150.262411,-6.010496,0.00245287,-12.626898,10,16,
gatsby_shuf_ch04,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,9,25,-150.262411,-6.010496,0.00245287,-12.626898,10,16,
gatsby_shuf_ch08,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,15,10,-65.187395,-6.51874,0.00147553,-11.480042,5,5,
gatsby_shuf_ch08,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,15,19,-101.896203,-5.362958,0.00468702,-11.480042,5,5,
gatsby_shuf_ch08,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,15,19,-101.896203,-5.362958,0.00468702,-11.480042,5,5,
gatsby_shuf_ch08,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,15,19,-101.896203,-5.362958,0.00468702,-11.480042,5,5,
constitution_ch03,Q13,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.226195,-0.02262,0.97763437,-0.076929,0,0,
constitution_ch03,Q13,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,21,-0.350126,-0.016673,0.98346557,-0.086402,0,20,
constitution_ch03,Q13,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,21,-0.350126,-0.016673,0.98346557,-0.086402,0,20,
constitution_ch03,Q13,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,21,-0.350126,-0.016673,0.98346557,-0.086402,0,20,
gatsby_ch01,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-23.182126,-2.318213,0.09844939,-7.676329,1,0,
gatsby_ch01,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,19,-33.129041,-1.743634,0.17488377,-7.676329,1,0,
gatsby_ch01,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,19,-33.129041,-1.743634,0.17488377,-7.676329,1,0,
gatsby_ch01,Q11,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,19,-33.129041,-1.743634,0.17488377,-7.676329,1,0,
gatsby_ch01,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,11,10,-26.090657,-2.609066,0.07360328,-8.680384,1,1,
gatsby_ch01,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,11,24,-73.773418,-3.073892,0.04624082,-8.680384,2,1,
gatsby_ch01,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,11,24,-73.773418,-3.073892,0.04624082,-8.680384,2,1,
gatsby_ch01,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,11,24,-73.773418,-3.073892,0.04624082,-8.680384,2,1,
gatsby_ch03,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-25.876913,-2.587691,0.07519344,-8.258395,2,5,
gatsby_ch03,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,19,-39.366345,-2.071913,0.12594463,-8.258395,2,5,
gatsby_ch03,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,19,-39.366345,-2.071913,0.12594463,-8.258395,2,5,
gatsby_ch03,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,19,-39.366345,-2.071913,0.12594463,-8.258395,2,5,
gatsby_ch03,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-39.492765,-3.949277,0.01926864,-9.610209,3,5,
gatsby_ch03,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,19,-56.738884,-2.986257,0.05047601,-9.610209,3,5,
gatsby_ch03,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,19,-56.738884,-2.986257,0.05047601,-9.610209,3,5,
gatsby_ch03,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,19,-56.738884,-2.986257,0.05047601,-9.610209,3,5,
gatsby_ch04,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.052906,-0.005291,0.99472341,-0.023785,0,4,
gatsby_ch04,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,21,-2.017642,-0.096078,0.90839297,-1.5537,0,20,
gatsby_ch04,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,21,-2.017642,-0.096078,0.90839297,-1.5537,0,20,
gatsby_ch04,Q07,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,21,-2.017642,-0.096078,0.90839297,-1.5537,0,20,
gatsby_ch06,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-0.544245,-0.054424,0.94703005,-0.295839,0,2,
gatsby_ch06,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,19,-2.914947,-0.153418,0.85777085,-1.850804,0,18,
gatsby_ch06,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,19,-2.914947,-0.153418,0.85777085,-1.850804,0,18,
gatsby_ch06,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,19,-2.914947,-0.153418,0.85777085,-1.850804,0,18,
gatsby_ch06,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,10,10,-33.523775,-3.352378,0.03500104,-8.874959,1,4,
gatsby_ch06,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,10,25,-88.506754,-3.54027,0.02900549,-8.874959,2,4,
gatsby_ch06,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,10,25,-88.506754,-3.54027,0.02900549,-8.874959,2,4,
gatsby_ch06,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,10,25,-88.506754,-3.54027,0.02900549,-8.874959,2,4,
gatsby_shuf_ch07,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,10,10,-64.830507,-6.483051,0.00152914,-11.235676,4,0,
gatsby_shuf_ch07,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,10,25,-160.256628,-6.410265,0.00164459,-12.371889,11,10,
gatsby_shuf_ch07,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,10,25,-160.256628,-6.410265,0.00164459,-12.371889,11,10,
gatsby_shuf_ch07,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,10,25,-160.256628,-6.410265,0.00164459,-12.371889,11,10,
gatsby_shuf_ch08,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,13,10,-66.197496,-6.61975,0.00133376,-10.993649,4,1,
gatsby_shuf_ch08,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,13,22,-133.803167,-6.081962,0.00228369,-10.993649,7,1,
gatsby_shuf_ch08,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,13,22,-133.803167,-6.081962,0.00228369,-10.993649,7,1,
gatsby_shuf_ch08,Q08,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,13,22,-133.803167,-6.081962,0.00228369,-10.993649,7,1,
constitution_ch01,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.390826,-0.039083,0.96167128,-0.163579,0,3,
constitution_ch01,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,22,-1.691739,-0.076897,0.925985,-1.196083,0,21,
constitution_ch01,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,22,-1.691739,-0.076897,0.925985,-1.196083,0,21,
constitution_ch01,Q11,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,22,-1.691739,-0.076897,0.925985,-1.196083,0,21,
constitution_ch01,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.305299,-0.03053,0.96993141,-0.143164,0,1,
constitution_ch01,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,22,-3.315561,-0.150707,0.86009941,-2.704344,0,15,
constitution_ch01,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,22,-3.315561,-0.150707,0.86009941,-2.704344,0,15,
constitution_ch01,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,22,-3.315561,-0.150707,0.86009941,-2.704344,0,15,
gatsby_ch02,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-2.573973,-0.257397,0.77306104,-1.077564,0,6,
gatsby_ch02,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,20,-2.897713,-0.144886,0.86512122,-1.077564,0,6,
gatsby_ch02,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,20,-2.897713,-0.144886,0.86512122,-1.077564,0,6,
gatsby_ch02,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,20,-2.897713,-0.144886,0.86512122,-1.077564,0,6,
gatsby_ch04,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,15,10,-34.522641,-3.452264,0.03167384,-5.601618,0,2,
gatsby_ch04,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,15,21,-67.157118,-3.197958,0.04084553,-8.851645,2,18,
gatsby_ch04,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,15,21,-67.157118,-3.197958,0.04084553,-8.851645,2,18,
gatsby_ch04,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,15,21,-67.157118,-3.197958,0.04084553,-8.851645,2,18,
gatsby_ch08,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-42.853956,-4.285396,0.01376817,-9.149211,2,2,
gatsby_ch08,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,22,-85.843982,-3.901999,0.02020148,-9.707414,5,10,
gatsby_ch08,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,22,-85.843982,-3.901999,0.02020148,-9.707414,5,10,
gatsby_ch08,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,22,-85.843982,-3.901999,0.02020148,-9.707414,5,10,
gatsby_shuf_ch03,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,8,10,-75.203139,-7.520314,0.00054196,-13.29439,6,1,
gatsby_shuf_ch03,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,8,25,-161.126954,-6.445078,0.00158832,-13.615273,12,10,
gatsby_shuf_ch03,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,8,28,-177.684378,-6.345871,0.00175398,-13.615273,13,10,
gatsby_shuf_ch03,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,8,28,-177.684378,-6.345871,0.00175398,-13.615273,13,10,
gatsby_ch01,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.011532,-0.001153,0.99884747,-0.004469,0,3,
gatsby_ch01,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,23,-4.355657,-0.189376,0.827475,-1.736905,0,10,
gatsby_ch01,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,23,-4.355657,-0.189376,0.827475,-1.736905,0,10,
gatsby_ch01,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,23,-4.355657,-0.189376,0.827475,-1.736905,0,10,
gatsby_ch08,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,9,10,-35.160427,-3.516043,0.0297168,-6.895193,0,2,
gatsby_ch08,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,9,25,-55.409001,-2.21636,0.10900516,-6.895193,0,2,
gatsby_ch08,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,9,28,-69.277536,-2.474198,0.08423054,-6.895193,0,2,
gatsby_ch08,Q21,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,9,28,-69.277536,-2.474198,0.08423054,-6.895193,0,2,
constitution_ch02,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,15,10,-15.513663,-1.551366,0.21195818,-5.332329,0,0,
constitution_ch02,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,15,23,-15.885275,-0.690664,0.50124307,-5.332329,0,0,
constitution_ch02,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,15,23,-15.885275,-0.690664,0.50124307,-5.332329,0,0,
constitution_ch02,Q22,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,15,23,-15.885275,-0.690664,0.50124307,-5.332329,0,0,
constitution_ch03,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-0.127599,-0.01276,0.98732119,-0.078808,0,8,
constitution_ch03,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,24,-7.351591,-0.306316,0.73615375,-5.884776,0,22,
constitution_ch03,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,24,-7.351591,-0.306316,0.73615375,-5.884776,0,22,
constitution_ch03,Q12,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,24,-7.351591,-0.306316,0.73615375,-5.884776,0,22,
gatsby_ch01,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,18,10,-0.087504,-0.00875,0.99128774,-0.03431,0,5,
gatsby_ch01,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,18,20,-0.258113,-0.012906,0.98717727,-0.136456,0,19,
gatsby_ch01,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,18,20,-0.258113,-0.012906,0.98717727,-0.136456,0,19,
gatsby_ch01,Q09,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,18,20,-0.258113,-0.012906,0.98717727,-0.136456,0,19,
gatsby_ch03,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,14,10,-47.919878,-4.791988,0.00829595,-9.669373,4,2,
gatsby_ch03,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,14,24,-57.01501,-2.375625,0.09295633,-9.669373,4,2,
gatsby_ch03,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,14,24,-57.01501,-2.375625,0.09295633,-9.669373,4,2,
gatsby_ch03,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,14,24,-57.01501,-2.375625,0.09295633,-9.669373,4,2,
gatsby_shuf_ch08,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,11,10,-54.86941,-5.486941,0.00414049,-9.559811,2,1,
gatsby_shuf_ch08,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,11,25,-135.128965,-5.405159,0.00449334,-9.559811,6,1,
gatsby_shuf_ch08,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,11,27,-143.410728,-5.311508,0.00493448,-9.559811,6,1,
gatsby_shuf_ch08,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,11,27,-143.410728,-5.311508,0.00493448,-9.559811,6,1,
gatsby_ch05,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-7.870408,-0.787041,0.4551898,-5.099587,0,2,
gatsby_ch05,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,23,-12.511596,-0.543982,0.58043211,-5.099587,0,2,
gatsby_ch05,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,23,-12.511596,-0.543982,0.58043211,-5.099587,0,2,
gatsby_ch05,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,23,-12.511596,-0.543982,0.58043211,-5.099587,0,2,
gatsby_ch05,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,13,10,-2.209809,-0.220981,0.80173196,-1.11926,0,2,
gatsby_ch05,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,13,25,-2.529236,-0.101169,0.90377989,-1.11926,0,2,
gatsby_ch05,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,13,26,-2.634756,-0.101337,0.90362865,-1.11926,0,2,
gatsby_ch05,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,13,26,-2.634756,-0.101337,0.90362865,-1.11926,0,2,
gatsby_ch06,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,17,10,-12.132433,-1.213243,0.2972317,-3.386822,0,7,
gatsby_ch06,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,17,22,-29.406207,-1.336646,0.26272544,-3.386822,0,7,
gatsby_ch06,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,17,22,-29.406207,-1.336646,0.26272544,-3.386822,0,7,
gatsby_ch06,Q13,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,17,22,-29.406207,-1.336646,0.26272544,-3.386822,0,7,
gatsby_ch05,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-31.175894,-3.117589,0.04426374,-7.820895,2,8,
gatsby_ch05,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,24,-42.049153,-1.752048,0.17341841,-7.820895,2,8,
gatsby_ch05,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,24,-42.049153,-1.752048,0.17341841,-7.820895,2,8,
gatsby_ch05,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,24,-42.049153,-1.752048,0.17341841,-7.820895,2,8,
gatsby_shuf_ch01,Q22,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-64.490762,-6.449076,0.00158198,-10.811193,4,5,
gatsby_shuf_ch01,Q22,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,24,-158.936598,-6.622358,0.00133029,-14.362035,10,13,
gatsby_shuf_ch01,Q22,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,24,-158.936598,-6.622358,0.00133029,-14.362035,10,13,
gatsby_shuf_ch01,Q22,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,24,-158.936598,-6.622358,0.00133029,-14.362035,10,13,
gatsby_shuf_ch05,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,17,10,-73.430614,-7.343061,0.00064707,-12.482018,6,3,
gatsby_shuf_ch05,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,17,23,-149.425602,-6.496765,0.00150831,-12.482018,10,3,
gatsby_shuf_ch05,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,17,23,-149.425602,-6.496765,0.00150831,-12.482018,10,3,
gatsby_shuf_ch05,Q11,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,17,23,-149.425602,-6.496765,0.00150831,-12.482018,10,3,
gatsby_shuf_ch06,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,10,10,-57.001787,-5.700179,0.00334537,-10.030713,5,9,
gatsby_shuf_ch06,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,10,25,-132.008814,-5.280353,0.00509064,-10.79497,9,19,
gatsby_shuf_ch06,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,10,30,-164.385013,-5.4795,0.00417141,-10.79497,10,19,
gatsby_shuf_ch06,Q21,gatsby_shuf,negative,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,10,30,-164.385013,-5.4795,0.00417141,-10.79497,10,19,
gatsby_ch01,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,17,10,-24.633154,-2.463315,0.08515217,-7.051194,1,1,
gatsby_ch01,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,17,24,-62.380953,-2.599206,0.07433255,-7.051194,1,1,
gatsby_ch01,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,17,24,-62.380953,-2.599206,0.07433255,-7.051194,1,1,
gatsby_ch01,Q22,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,17,24,-62.380953,-2.599206,0.07433255,-7.051194,1,1,
gatsby_ch03,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,17,10,-32.500012,-3.250001,0.03877416,-5.809754,0,0,
gatsby_ch03,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,17,24,-63.650862,-2.652119,0.07050164,-7.154191,1,11,
gatsby_ch03,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,17,24,-63.650862,-2.652119,0.07050164,-7.154191,1,11,
gatsby_ch03,Q12,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,17,24,-63.650862,-2.652119,0.07050164,-7.154191,1,11,
gatsby_ch04,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,16,10,-10.142824,-1.014282,0.36266259,-2.750479,0,2,
gatsby_ch04,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,16,25,-11.52292,-0.460917,0.63070514,-2.750479,0,2,
gatsby_ch04,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,16,25,-11.52292,-0.460917,0.63070514,-2.750479,0,2,
gatsby_ch04,Q08,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,16,25,-11.52292,-0.460917,0.63070514,-2.750479,0,2,
gatsby_ch07,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,15,10,-0.553322,-0.055332,0.94617082,-0.326108,0,4,
gatsby_ch07,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,15,25,-0.794045,-0.031762,0.96873729,-0.326108,0,4,
gatsby_ch07,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,15,26,-1.139206,-0.043816,0.95713044,-0.34516,0,25,
gatsby_ch07,Q10,gatsby,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,15,26,-1.139206,-0.043816,0.95713044,-0.34516,0,25,
constitution_ch01,Q09,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,10,13,10,-0.18586,-0.018586,0.98158567,-0.064818,0,8,
constitution_ch01,Q09,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,25,13,25,-0.293063,-0.011723,0.98834593,-0.064818,0,8,
constitution_ch01,Q09,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,50,13,29,-5.31183,-0.183167,0.83262946,-4.266784,0,26,
constitution_ch01,Q09,constitution,positive,1800-01-01,control,meta-llama/Llama-3.1-70B,raw,full,13,29,-5.31183,-0.183167,0.83262946,-4.266784,0,26,
