model,model_family,global_feature,appearances,mean_importance,frequency
anthropic/claude-sonnet-4.6,anthropic,Time horizon reducing value of guaranteed-income rider feature,1,14.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Time to recoup sales charges relative to investment horizon,1,12.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Timeliness of complaint within eligibility/limitations window,1,1.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Timing/effective date determining which regulatory standard applies,64,7.265625,0.64
anthropic/claude-sonnet-4.6,anthropic,Timing/manner of cost/compensation disclosure (delayed/reluctant),1,12.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Timing/motivation of complaint suggesting performance-disappointment,2,6.0,0.02
anthropic/claude-sonnet-4.6,anthropic,Trades were mandatory/non-discretionary rather than advisor-initiated decisions,1,4.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Transaction benefiting a third party rather than the client's own needs,1,13.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Transparency/disclosure of OTC markups and transaction costs,2,5.0,0.02
anthropic/claude-sonnet-4.6,anthropic,Trial-period approach as substitute for upfront suitability analysis,1,4.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Trustee's fiduciary duty to beneficiaries,1,2.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Turnover ratio relative to excessive-trading thresholds,13,14.307692307692308,0.13
anthropic/claude-sonnet-4.6,anthropic,Uncertainty and timing of whether an anticipated liquidity need will materialize,1,12.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Undisclosed sales-contest/incentive-program conflict of interest,2,16.0,0.02
anthropic/claude-sonnet-4.6,anthropic,Undisclosed tax consequences of the transaction/liquidation,3,4.0,0.03
anthropic/claude-sonnet-4.6,anthropic,Unrealized/mark-to-market losses with recovery potential,5,6.2,0.05
anthropic/claude-sonnet-4.6,anthropic,Unsolicited-transaction exemption from penny-stock suitability rules,1,4.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Use of misleading/manipulative persuasion tactics to manufacture client consent,5,3.8,0.05
anthropic/claude-sonnet-4.6,anthropic,Vague or pretextual rationale for a transaction lacking analytical basis,6,5.833333333333333,0.06
anthropic/claude-sonnet-4.6,anthropic,Variable-annuity principal review requirement (FINRA 2330),15,6.2,0.15
anthropic/claude-sonnet-4.6,anthropic,Whether a hold at client direction in a non-discretionary account constitutes an ongoing recommendation / advisor's inability to force trades,7,9.285714285714286,0.07
anthropic/claude-sonnet-4.6,anthropic,Whether a hold recommendation without a mitigation plan satisfies the Care Obligation,1,9.0,0.01
anthropic/claude-sonnet-4.6,anthropic,Whether adequate disclosure/documentation cures unsuitability,20,5.25,0.2
anthropic/claude-sonnet-4.6,anthropic,Whether client's stated economic concern is rational versus emotional/media-driven,3,5.666666666666667,0.03
anthropic/claude-sonnet-4.6,anthropic,Whether replacement product delivers superior income based on income-commencement timing,7,12.142857142857142,0.07
anthropic/claude-sonnet-4.6,anthropic,new global feature,1,8.0,0.01
google/gemini-3.1-flash-lite,google,Abandonment of previously suitable diversified portfolio,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Absence of advisor conflicts of interest / self-dealing / compensation incentives,28,15.535714285714286,0.28
google/gemini-3.1-flash-lite,google,Absence of advisor discretionary control over the account,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Absence of changed circumstances justifying the transaction,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Absence of cognitive-impairment diagnosis / physician clearance,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Absence of demonstrable client benefit from the transaction/replacement,3,16.666666666666668,0.03
google/gemini-3.1-flash-lite,google,Absence of documented alternatives analysis,14,21.785714285714285,0.14
google/gemini-3.1-flash-lite,google,Absence of documented cash-flow/income-depletion analysis,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Absence of documented client authorization or request for the strategy,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Absence of documented cost-benefit/break-even analysis,5,25.0,0.05
google/gemini-3.1-flash-lite,google,Absence of documented suitability analysis / KYC,8,23.125,0.08
google/gemini-3.1-flash-lite,google,Absence of due diligence / eligibility verification / supervisory review,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Absence of evidence of third-party coercion,1,12.0,0.01
google/gemini-3.1-flash-lite,google,Absence of excessive trading / quantitative suitability concerns,5,18.0,0.05
google/gemini-3.1-flash-lite,google,Absence of internal firm limits on illiquid/concentrated allocations,2,20.0,0.02
google/gemini-3.1-flash-lite,google,Absence of living-benefit riders offsetting cost/illiquidity,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Absence of realized customer harm or complaint,4,11.25,0.04
google/gemini-3.1-flash-lite,google,Absence of required cost/compensation/conflict/product disclosures,5,27.0,0.05
google/gemini-3.1-flash-lite,google,Absence of required regulatory disclosure documents (Form CRS/ADV/rollover comparison),3,15.0,0.03
google/gemini-3.1-flash-lite,google,"Absence of risk-mitigation measures (stop-loss, hedging, diversification)",2,15.0,0.02
google/gemini-3.1-flash-lite,google,Absence of signed product/concentration-specific risk acknowledgment,3,13.333333333333334,0.03
google/gemini-3.1-flash-lite,google,Absence of trusted contact/family member from the recommendation meeting,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Absence/presence of predefined objective re-entry criteria or timeline,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Academic consensus on underperformance of active management after fees,4,22.5,0.04
google/gemini-3.1-flash-lite,google,Account type/advisor role determining existence of ongoing monitoring duty,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Account underperformance relative to market benchmark,9,8.88888888888889,0.09
google/gemini-3.1-flash-lite,google,Account-level objective segmentation isolating speculative sleeve while preserving overall risk profile,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Accredited investor eligibility/verification for private offerings,5,30.0,0.05
google/gemini-3.1-flash-lite,google,Accredited/eligibility status does not by itself establish suitability/best interest,3,28.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Actual advisory services and oversight delivered justifying the fee,6,22.5,0.06
google/gemini-3.1-flash-lite,google,Actual financial outcome/profitability of the position,6,8.333333333333334,0.06
google/gemini-3.1-flash-lite,google,Actual materialized loss corroborating ex ante foreseeability of risk (not hindsight),1,20.0,0.01
google/gemini-3.1-flash-lite,google,Actual post-sale performance as evidence bearing on misrepresentation claim,3,16.666666666666668,0.03
google/gemini-3.1-flash-lite,google,Actual realized client financial harm/loss,4,12.5,0.04
google/gemini-3.1-flash-lite,google,Actual realized liquidity event corroborating foreseeable liquidity need,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Adequacy of cost disclosure and client's comprehension of cumulative fees,10,18.0,0.1
google/gemini-3.1-flash-lite,google,Adequacy of disclosure reasonably designed for customer understanding,6,19.166666666666668,0.06
google/gemini-3.1-flash-lite,google,Adequacy of disclosure/education on product mechanics and costs,7,22.857142857142858,0.07
google/gemini-3.1-flash-lite,google,Adequacy of liquidity/emergency reserve remaining after investment,5,16.0,0.05
google/gemini-3.1-flash-lite,google,Adequacy of periodic review supporting a hold recommendation,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Adequacy of product-level due diligence (reasonable-basis suitability),25,16.32,0.25
google/gemini-3.1-flash-lite,google,Adequacy of recommended income/yield relative to client's documented income need,5,27.0,0.05
google/gemini-3.1-flash-lite,google,Adequacy of supervisory approval/review of the transaction,8,12.5,0.08
google/gemini-3.1-flash-lite,google,Adequacy/specificity of advisor's risk warnings and discouragement of the strategy,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Advisor acknowledges concentration but fails to make adequate suitability adjustment,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Advisor affirmatively recommended/added to the concentrated position,3,30.0,0.03
google/gemini-3.1-flash-lite,google,Advisor conducted reasonable asset-class-level diligence supporting limited allocation,3,9.333333333333334,0.03
google/gemini-3.1-flash-lite,google,Advisor conflict of interest via personal relationship with issuer,6,22.5,0.06
google/gemini-3.1-flash-lite,google,Advisor creates artificial urgency/time pressure to execute,22,11.818181818181818,0.22
google/gemini-3.1-flash-lite,google,Advisor deflects/minimizes sector or concentration risk,1,20.0,0.01
google/gemini-3.1-flash-lite,google,"Advisor dismisses, deflects, or overrides client's expressed concerns",1,25.0,0.01
google/gemini-3.1-flash-lite,google,Advisor disregards/overrides client's documented risk profile/questionnaire,5,19.0,0.05
google/gemini-3.1-flash-lite,google,Advisor failed to understand product risks or willfully recommended unsuitable products,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Advisor instructing client to disregard offering documents / discouraging due diligence,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Advisor intends to falsify client documentation/records,12,25.0,0.12
google/gemini-3.1-flash-lite,google,Advisor invokes client's youth/time horizon to justify or override risk concerns,2,22.5,0.02
google/gemini-3.1-flash-lite,google,"Advisor minimizes/omits costs, commissions, and their impact on net returns",4,18.75,0.04
google/gemini-3.1-flash-lite,google,Advisor misrepresented/mischaracterized market risk to neutralize risk concern,9,22.22222222222222,0.09
google/gemini-3.1-flash-lite,google,Advisor provided advice outside area of qualification/licensing,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Advisor recommended a less risky/more conservative alternative that client declined,3,16.666666666666668,0.03
google/gemini-3.1-flash-lite,google,Advisor relied on speculative market forecast presented as fact,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Advisor repeatedly reiterated diversification recommendation over time,7,23.571428571428573,0.07
google/gemini-3.1-flash-lite,google,Advisor used high-pressure sales tactics overriding client objections,9,19.444444444444443,0.09
google/gemini-3.1-flash-lite,google,Advisor's 'stay the course' guidance during a downturn,2,7.5,0.02
google/gemini-3.1-flash-lite,google,Advisor's actual knowledge of material change in client circumstances,2,35.0,0.02
google/gemini-3.1-flash-lite,google,Advisor's commission/compensation conflict of interest,101,17.405940594059405,1.01
google/gemini-3.1-flash-lite,google,Advisor's conduct indicates systemic supervisory/process failure rather than isolated omission,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's de facto control over the account (churning control element),7,17.857142857142858,0.07
google/gemini-3.1-flash-lite,google,Advisor's disclosure and documentation of material/concentration risks and client acknowledgment,59,21.35593220338983,0.59
google/gemini-3.1-flash-lite,google,Advisor's disclosure/misrepresentation of margin risks and informed consent,3,25.0,0.03
google/gemini-3.1-flash-lite,google,"Advisor's documented due diligence, risk disclosure, and verification of client understanding",3,21.666666666666668,0.03
google/gemini-3.1-flash-lite,google,Advisor's documented rationale and analytical basis for the recommendation (process evidence),16,17.1875,0.16
google/gemini-3.1-flash-lite,google,Advisor's duty to reconcile conflicting customer-profile information,4,22.5,0.04
google/gemini-3.1-flash-lite,google,Advisor's failure to analyze/disclose downside drawdown/stress scenarios,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's failure to probe or incorporate client's liquidity need,2,22.5,0.02
google/gemini-3.1-flash-lite,google,Advisor's failure to reassess or update profile after changed circumstances,8,22.5,0.08
google/gemini-3.1-flash-lite,google,Advisor's failure to service or respond to client communications,1,5.0,0.01
google/gemini-3.1-flash-lite,google,"Advisor's failure to warn, escalate, or take protective action on concentration risk",4,28.75,0.04
google/gemini-3.1-flash-lite,google,"Advisor's implementation of active risk-mitigation controls (stop-loss, periodic review, exit discipline)",2,15.0,0.02
google/gemini-3.1-flash-lite,google,Advisor's independent suitability/gatekeeping obligation and abdication of judgment,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Advisor's internal escalation/consultation with supervisor and adequacy of follow-through,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's knowledge of client health condition affecting future liquidity/care needs,3,15.0,0.03
google/gemini-3.1-flash-lite,google,Advisor's misleading/promissory performance claims and unbalanced upside emphasis,19,16.05263157894737,0.19
google/gemini-3.1-flash-lite,google,Advisor's misrepresentation/minimization/omission of material investment risks and mechanics,68,19.705882352941178,0.68
google/gemini-3.1-flash-lite,google,Advisor's monitoring/rebalancing/communication failure during holding period,7,15.0,0.07
google/gemini-3.1-flash-lite,google,Advisor's personal ownership/co-investment in recommended security creating conflict,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's post-loss solicitation of additional investment/averaging down,3,10.0,0.03
google/gemini-3.1-flash-lite,google,Advisor's promise of ongoing monitoring creating supervision expectation,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's prudent diversified management of assets under her authority,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Advisor's reinvestment-risk/income-generation rationale for reallocation,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's understanding of customer profile/KYC,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Advisor's use of power of attorney / position of trust,2,20.0,0.02
google/gemini-3.1-flash-lite,google,Advisor-recommended purchases small relative to total portfolio (causation mitigant),1,5.0,0.01
google/gemini-3.1-flash-lite,google,Advisory fees not commensurate with services rendered (reverse churning),10,25.5,0.1
google/gemini-3.1-flash-lite,google,Affiliated entity/platform conflict of interest,1,40.0,0.01
google/gemini-3.1-flash-lite,google,Alignment of client's time horizon/holding period with product's hold/lockup period,18,24.72222222222222,0.18
google/gemini-3.1-flash-lite,google,Alignment of recommendation/product with client's stated risk tolerance and investment objectives,154,24.025974025974026,1.54
google/gemini-3.1-flash-lite,google,Allocation exceeds firm's internal concentration limit,4,25.0,0.04
google/gemini-3.1-flash-lite,google,Allocation/position size relative to total portfolio/assets,66,21.015151515151516,0.66
google/gemini-3.1-flash-lite,google,Ambiguity whether transactions were solicited recommendations or customer-directed,9,26.666666666666668,0.09
google/gemini-3.1-flash-lite,google,Applicability of Reg BI / FINRA suitability regulatory standard,17,15.882352941176471,0.17
google/gemini-3.1-flash-lite,google,Appropriate denominator for concentration (specific account versus total portfolio/net worth),10,24.5,0.1
google/gemini-3.1-flash-lite,google,Appropriateness of recommended account type/structure and duty to evaluate alternatives,4,37.5,0.04
google/gemini-3.1-flash-lite,google,Availability of a less extreme alternative meeting client objectives,4,21.25,0.04
google/gemini-3.1-flash-lite,google,Availability of breakpoint discounts/rights of accumulation reducing sales load,10,26.5,0.1
google/gemini-3.1-flash-lite,google,Availability of lower-cost comparable alternative product,33,22.272727272727273,0.33
google/gemini-3.1-flash-lite,google,Below-investment-grade/speculative credit quality of the security,5,10.0,0.05
google/gemini-3.1-flash-lite,google,Breakpoint avoidance evidencing intent/scienter,2,40.0,0.02
google/gemini-3.1-flash-lite,google,Broker's reasonable reliance on customer-provided information,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Broker-dealer supervisory/oversight failure,9,12.222222222222221,0.09
google/gemini-3.1-flash-lite,google,Characterization of security as speculative/penny stock,4,12.5,0.04
google/gemini-3.1-flash-lite,google,Client admissions/acknowledgments weakening claim,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Client age/retirement stage limiting ability to recover from losses,21,18.571428571428573,0.21
google/gemini-3.1-flash-lite,google,Client autonomy/right to decline advice,2,30.0,0.02
google/gemini-3.1-flash-lite,google,Client deference/uninformed reliance on advisor,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Client financial capacity to bear investment risk/loss,36,18.88888888888889,0.36
google/gemini-3.1-flash-lite,google,Client financial sophistication/literacy,33,20.151515151515152,0.33
google/gemini-3.1-flash-lite,google,Client health condition creating foreseeable medical liquidity needs,5,18.0,0.05
google/gemini-3.1-flash-lite,google,"Client investment profile alignment (risk tolerance, time horizon, objectives)",63,19.476190476190474,0.63
google/gemini-3.1-flash-lite,google,Client liquidity needs versus product illiquidity/lockup,53,23.0188679245283,0.53
google/gemini-3.1-flash-lite,google,Client request does not override independent suitability/best-interest duty,6,15.833333333333334,0.06
google/gemini-3.1-flash-lite,google,Client vulnerability - elderly/senior status heightening protection,11,21.818181818181817,0.11
google/gemini-3.1-flash-lite,google,Client vulnerability from personal circumstances / source of funds,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Client's actual comprehension versus adequacy of disclosure documentation,4,11.25,0.04
google/gemini-3.1-flash-lite,google,Client's behavioral loss-aversion / prior reaction to market downturns,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Client's buy-and-hold/low-activity strategy conflicting with fee-based/managed account,6,22.5,0.06
google/gemini-3.1-flash-lite,google,Client's capital-preservation objective conflicting with product's principal-risk/volatility,40,26.125,0.4
google/gemini-3.1-flash-lite,google,Client's cognitive decline/diminished capacity,12,23.75,0.12
google/gemini-3.1-flash-lite,google,Client's communicated change in investment objectives,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Client's current financial pressures/cash-flow constraints,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Client's estate/legacy objective bearing on suitability,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Client's explicit request/direction for the transaction or strategy,18,18.88888888888889,0.18
google/gemini-3.1-flash-lite,google,Client's expressed cost sensitivity / objection to fees,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Client's expressed preference for aggressive/growth-oriented allocation,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Client's financial capacity to absorb fees/costs,3,8.333333333333334,0.03
google/gemini-3.1-flash-lite,google,Client's income dependency / cash-flow reliance conflicting with strategy,4,25.0,0.04
google/gemini-3.1-flash-lite,google,Client's informed rationale/conviction for declining diversification,4,21.25,0.04
google/gemini-3.1-flash-lite,google,"Client's informed, voluntary understanding/acceptance of risks",12,20.416666666666668,0.12
google/gemini-3.1-flash-lite,google,Client's insider/corporate-officer status raising securities trading restrictions (Section 16/Rule 144/blackout),1,5.0,0.01
google/gemini-3.1-flash-lite,google,Client's long time horizon amplifying cumulative fee/cost drag,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Client's overall demographic and financial vulnerability profile,3,18.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Client's preference for/need of professional management and inability to self-manage,2,32.5,0.02
google/gemini-3.1-flash-lite,google,Client's prior investment experience/sophistication relative to product complexity,28,20.892857142857142,0.28
google/gemini-3.1-flash-lite,google,Client's professional/industry domain expertise,8,17.5,0.08
google/gemini-3.1-flash-lite,google,Client's receipt of account statements/confirmations without objection (ratification/knowledge defense),1,10.0,0.01
google/gemini-3.1-flash-lite,google,Client's request for downside-protected/risk-limited exposure,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Client's stated buy-and-hold/low-activity/hands-off investment preference,2,30.0,0.02
google/gemini-3.1-flash-lite,google,Client's stated investment interest/preference for the asset class,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Combined leverage and sector concentration compounding risk,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Comparative cost analysis across share classes/fee structures,19,19.736842105263158,0.19
google/gemini-3.1-flash-lite,google,Completeness/adequacy of customer financial/investment profile information gathered,5,28.0,0.05
google/gemini-3.1-flash-lite,google,Compliance with internal firm guidelines versus individualized best-interest duty,4,10.0,0.04
google/gemini-3.1-flash-lite,google,Compliance with penny stock disclosure rules,11,29.545454545454547,0.11
google/gemini-3.1-flash-lite,google,Concentrated allocation contradicting client's stated diversification objective,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Concentration exceeding industry guidance thresholds,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Concentration in a single sector/asset-class creating idiosyncratic risk,14,22.5,0.14
google/gemini-3.1-flash-lite,google,Concentration in speculative/volatile securities,11,22.272727272727273,0.11
google/gemini-3.1-flash-lite,google,Concentration of assets in a single illiquid product,47,23.93617021276596,0.47
google/gemini-3.1-flash-lite,google,Conflict between transaction costs and capital-preservation objective,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Conflict of interest requires mitigation not mere disclosure,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Consideration of client's total exposure including external/non-firm holdings,8,22.5,0.08
google/gemini-3.1-flash-lite,google,Contemporaneous market conditions elevating product risk,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Correlation between client's employment income/human capital and concentrated investment,4,23.75,0.04
google/gemini-3.1-flash-lite,google,Cost-benefit/break-even analysis weighing replacement/switch costs against benefits,1,40.0,0.01
google/gemini-3.1-flash-lite,google,Cost-to-equity ratio as excessive-trading indicator,7,27.142857142857142,0.07
google/gemini-3.1-flash-lite,google,Cost/fee consideration under Reg BI Care/best-interest obligation,4,12.5,0.04
google/gemini-3.1-flash-lite,google,Degree/level of leverage relative to account size,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Downside-protection feature incompletely mitigating principal loss,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Duty to evaluate cumulative effect of a series of recommendations,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Enhanced product features/benefits as supporting factor for replacement,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Established-customer exemption analysis for penny-stock rules,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Existence of a recommendation triggering suitability/best-interest obligations,4,21.25,0.04
google/gemini-3.1-flash-lite,google,Existing guaranteed income covering expenses reduces need for guaranteed-income product/rider,4,13.75,0.04
google/gemini-3.1-flash-lite,google,Existing holdings creating cumulative concentration/duplication,4,18.75,0.04
google/gemini-3.1-flash-lite,google,Exploitation/undue-influence pattern targeting vulnerable client,2,7.5,0.02
google/gemini-3.1-flash-lite,google,Extreme concentration in a single/few securities,13,24.23076923076923,0.13
google/gemini-3.1-flash-lite,google,Failure to deliver promised advisory/monitoring services justifying fee,10,25.0,0.1
google/gemini-3.1-flash-lite,google,Failure to disclose distributions/income funded by return of principal rather than earnings,1,35.0,0.01
google/gemini-3.1-flash-lite,google,Failure to incorporate current market conditions / reliance on stale data in risk analysis,2,25.0,0.02
google/gemini-3.1-flash-lite,google,Failure to involve authorized representative/power-of-attorney holder in the decision,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Fee burden and proportionality relative to underlying investment expenses,17,18.823529411764707,0.17
google/gemini-3.1-flash-lite,google,Foreseeability of client's future liquidity/capital needs based on profession,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Foreseeability of interest-rate/duration risk in rising-rate environment,3,20.0,0.03
google/gemini-3.1-flash-lite,google,Forfeiture of valuable existing contract benefits/riders,3,23.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Frequency/pattern of fund switching indicating excessive trading,7,27.142857142857142,0.07
google/gemini-3.1-flash-lite,google,Front-end sales load reducing invested capital/effective yield,3,23.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Functional similarity/equivalence of switched funds,5,21.0,0.05
google/gemini-3.1-flash-lite,google,Fund-level diversification mitigating issuer-specific risk,1,10.0,0.01
google/gemini-3.1-flash-lite,google,"General characteristics/risks of leveraged inverse ETFs (daily reset, path-dependency)",6,22.5,0.06
google/gemini-3.1-flash-lite,google,Growth/inflation/longevity need considered as counterargument to conservative allocation,3,23.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Guaranteed/baseline income (pension/Social Security) affecting portfolio risk capacity and income need,2,27.5,0.02
google/gemini-3.1-flash-lite,google,Holistic financial planning beyond the specific product (estate/healthcare),2,17.5,0.02
google/gemini-3.1-flash-lite,google,Household/spousal-level suitability analysis required,3,16.666666666666668,0.03
google/gemini-3.1-flash-lite,google,Imposition of new surrender restrictions on a contract already free of charges,5,20.0,0.05
google/gemini-3.1-flash-lite,google,Inaccurate/speculative tax-benefit claim,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Incremental benefit of transaction/replacement small relative to its costs,2,37.5,0.02
google/gemini-3.1-flash-lite,google,Issuer-specific event/earnings risk of an individual security,1,30.0,0.01
google/gemini-3.1-flash-lite,google,Lack of genuine diversification benefit from overlapping products,5,16.0,0.05
google/gemini-3.1-flash-lite,google,Language barrier / need for translation affecting informed consent,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Legitimate income need justifying higher-yield strategy,3,18.333333333333332,0.03
google/gemini-3.1-flash-lite,google,Leveraged closed-end fund structural leverage/premium risk,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Leveraged/inverse ETPs treated as short-term tactical instruments unsuitable for long-term buy-and-hold,8,20.625,0.08
google/gemini-3.1-flash-lite,google,Loss caused by client's own overriding decision or external/idiosyncratic event,3,8.333333333333334,0.03
google/gemini-3.1-flash-lite,google,Low cost/expense ratio of recommended products,2,15.0,0.02
google/gemini-3.1-flash-lite,google,Magnitude and severity of realized client losses/harm,2,12.5,0.02
google/gemini-3.1-flash-lite,google,Magnitude of sales charges/commissions generated,6,20.833333333333332,0.06
google/gemini-3.1-flash-lite,google,Material change in client circumstances triggering duty to reassess profile,1,40.0,0.01
google/gemini-3.1-flash-lite,google,Misleading/incomplete income comparison methodology,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Misleading/promissory seminar/marketing communications,1,5.0,0.01
google/gemini-3.1-flash-lite,google,Misleading/unbalanced characterization of active vs passive fund performance,2,17.5,0.02
google/gemini-3.1-flash-lite,google,Misrepresentation of product as safe/CD-/savings-equivalent,3,26.666666666666668,0.03
google/gemini-3.1-flash-lite,google,No duty to refuse customer-directed orders from sophisticated investors,4,13.75,0.04
google/gemini-3.1-flash-lite,google,Non-compliance with firm's mandatory senior/elder-protection procedures,2,17.5,0.02
google/gemini-3.1-flash-lite,google,One-size-fits-all recommendation lacking individualization,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Operational/tax/custody structural rationale for product choice,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Options account approval / options trading level appropriateness,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Ordinary-income tax treatment of annuity undermining tax-deferral benefit,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Other income sources/resources reducing client's liquidity need,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Overall net economic detriment / lack of net benefit to client,6,27.5,0.06
google/gemini-3.1-flash-lite,google,Overall portfolio diversification/asset allocation design,5,16.0,0.05
google/gemini-3.1-flash-lite,google,Overall qualitative assessment of excessive trading/churning,1,40.0,0.01
google/gemini-3.1-flash-lite,google,Partial/limited allocation preserving liquidity/diversification as mitigant,6,13.333333333333334,0.06
google/gemini-3.1-flash-lite,google,Pattern of similar conduct across multiple clients/transactions (systemic),5,22.0,0.05
google/gemini-3.1-flash-lite,google,Presence/absence of documentation memorializing verbal direction and disclosures,11,20.90909090909091,0.11
google/gemini-3.1-flash-lite,google,Prior/original recommendation was appropriate/compliant when made,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Product complexity/speculative/leveraged/illiquid characteristics requiring heightened diligence,16,20.3125,0.16
google/gemini-3.1-flash-lite,google,Product switch altering risk profile without adequate disclosure,1,20.0,0.01
google/gemini-3.1-flash-lite,google,Product type mismatched with client's short-term/tactical trading strategy,1,25.0,0.01
google/gemini-3.1-flash-lite,google,Product's inherent illiquidity structure (lock-up/redemption restrictions/penalties),1,20.0,0.01
google/gemini-3.1-flash-lite,google,Product's inherent risk characteristics (downside/principal-loss potential),4,21.25,0.04
google/gemini-3.1-flash-lite,google,Product-specific interest-rate/duration risk characteristics,4,31.25,0.04
google/gemini-3.1-flash-lite,google,Promoted product features irrelevant or misaligned with client's actual needs,2,10.0,0.02
google/gemini-3.1-flash-lite,google,Quality/track record of recommended funds supporting reasonable-basis selection,4,11.25,0.04
google/gemini-3.1-flash-lite,google,"Quantitative excessive-trading/churning metrics (turnover rate, cost-to-equity ratio)",22,28.636363636363637,0.22
google/gemini-3.1-flash-lite,google,Reasonable-basis suitability distinct from and not curing customer-specific suitability,2,17.5,0.02
google/gemini-3.1-flash-lite,google,Reasonableness of advisory fee relative to market/industry norms,1,10.0,0.01
google/gemini-3.1-flash-lite,google,Recommendation introduces leverage/margin-call risk,6,17.5,0.06
google/gemini-3.1-flash-lite,google,Redundant tax deferral from placing annuity in a tax-advantaged account,15,22.333333333333332,0.15
google/gemini-3.1-flash-lite,google,Reg BI Care Obligation duty to consider cost and reasonably available alternatives,2,27.5,0.02
google/gemini-3.1-flash-lite,google,Regulatory notices warning against long-term holding of leveraged ETFs,1,15.0,0.01
google/gemini-3.1-flash-lite,google,Reliance on accounts as primary retirement assets without financial cushion,12,15.833333333333334,0.12
